"species" "individualCount" "decimalLatitude" "decimalLongitude" "eventDate" "day" "month" "year" "recordedBy"
"235" "Pygoscelis antarcticus" 150 -64.62666 -62.554443 NA 13 12 2005 "obsr195833"
"236" "Pygoscelis adeliae" 1 -62.59528 -59.920555 NA 15 12 2005 "obsr195833"
"237" "Pygoscelis antarcticus" 500 -62.59528 -59.920555 NA 15 12 2005 "obsr195833"
"238" "Pygoscelis papua" 750 -65.17486 -64.13676 NA 12 12 2005 "obsr195833"
"239" "Pygoscelis adeliae" 75 -65.17486 -64.13676 NA 12 12 2005 "obsr195833"
"240" "Pygoscelis papua" 2 -62.98323 -60.561714 NA 15 12 2005 "obsr195833"
"241" "Pygoscelis antarcticus" 10 -62.98323 -60.561714 NA 15 12 2005 "obsr195833"
"242" "Pygoscelis papua" 500 -64.84055 -62.52889 NA 14 12 2005 "obsr195833"
"243" "Pygoscelis antarcticus" 13 -61.21493 -62.916275 NA 4 2 2013 "obsr210322"
"244" "Pygoscelis antarcticus" 3 -61.61881 -62.77002 NA 4 2 2013 "obsr210322"
"245" "Pygoscelis adeliae" 1 -64.84055 -62.52889 NA 1 2 2013 "obsr210322"
"246" "Pygoscelis papua" 30 -64.77861 -63.357224 NA 3 2 2013 "obsr210322"
"247" "Pygoscelis antarcticus" 12 -64.63556 -62.252285 NA 1 2 2013 "obsr210322"
"248" "Pygoscelis papua" 18 -64.63556 -62.252285 NA 1 2 2013 "obsr210322"
"249" "Pygoscelis adeliae" 1 -64.63556 -62.252285 NA 1 2 2013 "obsr210322"
"250" "Pygoscelis antarcticus" 6 -61.89876 -62.66668 NA 4 2 2013 "obsr210322"
"251" "Pygoscelis papua" 45 -64.84055 -62.52889 NA 1 2 2013 "obsr210322"
"252" "Pygoscelis antarcticus" 4 -64.84055 -62.52889 NA 1 2 2013 "obsr210322"
"253" "Pygoscelis papua" NA -64.84055 -62.52889 NA 1 2 2013 "obsr210322"
"254" "Pygoscelis adeliae" 1 -67.7183 -67.74 NA 7 2 2013 "obsr117934"
"255" "Pygoscelis papua" 1000 -64.825836 -63.50028 NA 9 2 2013 "obsr117934"
"256" "Pygoscelis adeliae" 2000 -67.7183 -67.74 NA 7 2 2013 "obsr117934"
"257" "Pygoscelis adeliae" 7 -68.1833 -67 NA 6 2 2013 "obsr117934"
"258" "Pygoscelis papua" 1000 -64.8333 -62.55 NA 4 2 2013 "obsr117934"
"259" "Pygoscelis adeliae" 1 -64.7417 -62.6167 NA 4 2 2013 "obsr117934"
"260" "Pygoscelis papua" 500 -64.7417 -62.6167 NA 4 2 2013 "obsr117934"
"261" "Pygoscelis papua" 100 -64.8167 -62.8833 NA 9 2 2013 "obsr117934"
"262" "Pygoscelis papua" 2000 -66.02 -65.345 NA 8 2 2013 "obsr117934"
"263" "Eudyptes chrysolophus" 1 -62.575 -59.8667 NA 3 2 2013 "obsr117934"
"264" "Pygoscelis antarcticus" 1000 -62.575 -59.8667 NA 3 2 2013 "obsr117934"
"265" "Pygoscelis adeliae" 2000 -63.39722 -56.99778 NA 4 1 2008 "obsr145250"
"266" "Pygoscelis papua" 1 -62.159794 -58.473236 NA 5 1 2008 "obsr145250"
"267" "Pygoscelis antarcticus" 2 -62.159794 -58.473236 NA 5 1 2008 "obsr145250"
"268" "Pygoscelis adeliae" 500 -62.159794 -58.473236 NA 5 1 2008 "obsr145250"
"269" "Pygoscelis papua" 10 -63.58005 -55.788147 NA 19 12 2008 "obsr145250"
"270" "Pygoscelis adeliae" 2e+05 -63.58005 -55.788147 NA 19 12 2008 "obsr145250"
"271" "Pygoscelis antarcticus" 1 -69.1101 -76.454636 NA 25 1 2013 "obsr210322"
"272" "Aptenodytes forsteri" 2 -69.86592 -75.76664 NA 23 1 2013 "obsr210322"
"273" "Pygoscelis adeliae" 100 -67.7502 -68.42004 NA 18 1 2013 "obsr210322"
"274" "Pygoscelis adeliae" 4 -69.7549 -75.5216 NA 22 1 2013 "obsr210322"
"275" "Pygoscelis adeliae" 2 -67.56959 -68.12615 NA 19 1 2013 "obsr210322"
"276" "Pygoscelis adeliae" 10 -69.7549 -75.5216 NA 22 1 2013 "obsr210322"
"277" "Pygoscelis adeliae" 70000 -67.77319 -68.8855 NA 18 1 2013 "obsr210322"
"278" "Pygoscelis papua" 12 -62.07541 -59.48037 NA 1 12 2012 "obsr342295"
"279" "Pygoscelis papua" 2 -63.08249 -59.37272 NA 1 12 2012 "obsr342295"
"280" "Pygoscelis antarcticus" 43 -63.08249 -59.37272 NA 1 12 2012 "obsr342295"
"281" "Pygoscelis adeliae" 50000 -67.76372 -68.899315 NA 13 1 2013 "obsr210322"
"282" "Pygoscelis antarcticus" 500 -62.400276 -59.78278 NA 27 12 2012 "obsr195833"
"283" "Pygoscelis papua" 1500 -62.400276 -59.78278 NA 27 12 2012 "obsr195833"
"284" "Pygoscelis adeliae" 1 -62.400276 -59.78278 NA 27 12 2012 "obsr195833"
"285" "Pygoscelis antarcticus" 15 -62.98323 -60.561714 NA 26 12 2012 "obsr195833"
"286" "Pygoscelis papua" 5 -62.359592 -59.295834 NA 25 12 2012 "obsr195833"
