lat,lon
-61.11,-56.133333
-63.355,-61.263333
-62.578333,-61.665
-63.183333,-58.85
-63.466667,-60.35
-63.061389,-58.266667
-60.485,-47.853333
-63.258333,-59.211389
-63.65,-60.533333
-62.716667,-54.548333
-62.816667,-62.716667
-63.658333,-59.67
-63.609722,-59.53
-62.833333,-57.425
-63.986667,-61.001667
-64.005,-61.015
-63.666667,-61.186389
-63.026667,-59.015
-62.61,-61.605556
-63.071667,-58.73
-63.048333,-65.030833
-62.875,-58.61
-63.143333,-58.646667
-60.893333,-56.086111
-63.658333,-61.083333
-62.633333,-62.6
-61.483333,-61.533333
-62.9,-62.9
-63.25,-59.433333
-63.61,-60.936111
-63.513333,-59.144722
-61.405,-58.093333
-63.103333,-59.178333
-63.196667,-60.008333
-63.271667,-59.346667
-62.911389,-57.386667
-61.85,-59.63
-63.416667,-60.583333
-63.216667,-58.75
-63.59,-60.72
-63.85,-60.416667
-62.783333,-54.905
-62.873333,-57.28
-63.103333,-58.578333
-63.638333,-61.461389
-62.581667,-61.621667
-63.433333,-60.033333
-63.043333,-58.736667
-63.256667,-58.883333
-62.633333,-62.566667
-63.18,-58.57
-63.136667,-58.831667
-63.166667,-58.9
-62.853333,-57.27
-63.28,-59.008333
-63.163333,-59.165
-63.343333,-58.901667
-63.22,-59.201667
-62.573333,-61.238333
-62.841667,-59.36
-62.853333,-57.331667
-63.35,-60.483333
-63.483333,-60.283333
-63.019444,-58.33
-63.075,-58.2
-60.43,-47.69
-63.6,-60.966667
-62.533333,-62.55
-61.658333,-58.58
-63.631667,-59.538333
-63.036667,-58.455
-63.664444,-61.193333
-63.036389,-59.023333
-63.4,-59.363333
-63.486111,-61.816667
-63.178056,-58.936667
-62.821667,-61.766667
-61.38,-58.34
-61.716667,-61.733333
-62.651667,-55.838333
-61.466667,-61.533333
-63.833333,-60.333333
-63.12,-58.978056
-63.97,-60.773333
-62.851667,-57.47
-63.176667,-59.191667
-61.121667,-55.955
-62.593333,-61.491667
-63.285,-60.898333
-62.893333,-57.361389
-62.596667,-61.72
-61.54,-57.46
-61.683333,-61.683333
-61.566667,-61.533333
-63.12,-58.861389
-63.168333,-58.273333
-63.033333,-58.721667
-63.125,-59.236389
-61.083333,-56.033333
-63.1,-58.776667
-63.096667,-59.081667
-63.351667,-60.878333
-63.411389,-60.426667
-63.136667,-58.756667
-61.39,-58.331667
-61.7,-61.733333
-61.516667,-61.566667
-63.833333,-60.3
-63.091667,-58.955
-63.715,-53.899444
-63.1,-59.2
-62.871667,-57.438333
-63.773333,-60.105
-63.008333,-58.326667
-61.103333,-56.175
-63.131667,-58.665
-63.056667,-59.341667
-62.846667,-58.953333
-62.903333,-57.456667
-63.541667,-61.833333
-63.416667,-60.333333
-60.415,-47.668333
-63.236389,-59.076389
-63.816667,-60.383333
-62.533333,-62.55
-63.64,-59.546667
-63.675,-59.861389
-64,-61.036667
-63.593333,-60.871667
-63.371667,-59.017778
-63.413333,-59.25
-64.151667,-61.298333
-63.14,-59.908333
-62.921667,-59.073333
-62.59,-61.761667
-61.48,-58.31
-61.426667,-58.444722
-63.46,-59.341667
-63.766667,-60.333333
-62.7,-62.833333
-64.25,-61.25
-63.766667,-59.615
-61.576389,-58.425
-63.083333,-58.566667
-63.243333,-59.338333
-61.446667,-58.233333
-62.651667,-61.605
-62.77,-57.326667
-62.826667,-57.61
-63.616667,-61.071667
-61.34,-57.356667
