lat,lon
-64.555333,-62.5125
-63.193508,-59.067477
-64.89,-62.87
-63.901528,-60.791486
-64.8,-63.5
-64.661156,-62.587347
-64.72,-62.61
-63.193508,-59.067477
-63.193508,-59.067477
-65.146774,-64.078571
-64.89,-62.87
-65.146774,-64.078571
-64.518931,-61.587288
-64.52,-63.1
-65.146774,-64.078571
-65.146774,-64.078571
-64.89,-62.87
-64.89,-62.87
-65.146774,-64.078571
-64.89,-62.87
-64.825,-63.5
-65.146774,-64.078571
-64.907133,-62.877633
-64.520731,-61.592
-64.547117,-62.311886
-64.895476,-62.870905
-65.119038,-64.035819
-65.146774,-64.078571
-64.022896,-61.068878
-65.139808,-64.386697
-64.022896,-61.068878
-63.979857,-60.891724
-63.979857,-60.891724
-64.482162,-61.660945
-64.034402,-61.074629
-64.022896,-61.068878
-62.18317,-58.829443
-63.071179,-59.590187
-62.183861,-58.835612
