Quantity;latitude;Longitude;Date
11757;-62.9;-62.916667;05/01/2014
33076;-63.116667;-58.94;22/04/2022
16476;-63.113333;-58.87;23/05/2022
6760;-61.353056;-57.786389;20/01/2013
36083;-63.044722;-58.328056;30/05/2021
15717;-63.65;-59.536389;03/04/2013
27726;-63.914444;-60.43;07/04/2021
6715;-63.401667;-58.843333;01/01/2012
23945;-63.205;-59.89;08/06/2019
19511;-63.433333;-60.283333;27/04/2014
22450;-63.533333;-60.316667;10/05/2014
21888;-63.141667;-58.598333;19/05/2020
11414;-61.616667;-61.533333;08/02/2014
31692;-62.581667;-55.68;17/04/2022
2457;-63.883333;-61.283333;02/04/2014
25228;-63.15;-58.7;17/03/2014
16938;-63.646667;-59.631667;04/04/2013
26520;-63.858333;-60.435;09/04/2021
15197;-63.736667;-59.693333;01/04/2021
24443;-62.828056;-57.281667;22/05/2021
15984;-63.486389;-59.063333;05/06/2018
10683;-63.826667;-60.393333;17/04/2012
20191;-62.643333;-59.255;04/06/2012
15996;-63.433333;-60.316667;27/04/2014
8204;-63.316667;-60.616667;24/04/2014
22113;-63.466667;-60.35;05/05/2014
19806;-63.256667;-59.053056;08/04/2013
30968;-62.606667;-55.656667;17/04/2022
33417;-63.173333;-58.646667;25/04/2022
8599;-64.05;-61.133333;02/04/2014
22298;-63.036667;-58.84;03/06/2021
16928;-63.827778;-60.408333;17/04/2012
847;-61.871667;-59.146667;28/02/2012
6152;-62.716667;-59.16;03/06/2012
17139;-63.583333;-60.566667;09/05/2014
48573;-60.493333;-48.193333;19/03/2022
29090;-63.16;-58.698333;24/04/2022
13107;-64.316667;-61.65;27/03/2014
14741;-63.45;-60.233333;02/04/2014
13054;-61.643056;-58.481667;28/01/2013
28248;-62.843333;-57.393333;22/05/2021
11528;-63.794444;-60.511667;16/04/2012
22146;-60.98;-56.115;02/01/2019
21966;-62.98;-60.193333;11/06/2019
28886;-62.98;-58.026667;24/04/2019
10497;-63.631667;-61.094722;22/03/2020
1928;-61.716667;-61.75;10/02/2014
7718;-61.683333;-61.566667;26/01/2014
30317;-63.011389;-58.321667;19/06/2022
16307.7;-63.15;-58.9;01/05/2013
6452;-61.616667;-61.55;18/01/2014
16488;-63.625;-60.838333;26/05/2022
5006;-63.116667;-59.316667;05/04/2014
10697;-62.79;-57.343333;21/05/2021
11770;-63.225;-59.44;29/05/2018
19663;-61.028056;-55.891667;16/12/2018
13151;-63.063333;-58.877778;08/04/2012
20812;-62.961389;-60.061389;10/06/2019
12437;-63.448333;-61.183333;09/07/2019
12150;-63.01;-59.12;21/05/2020
12254;-63.105;-58.7;13/05/2020
5990;-62.916667;-61.65;03/03/2014
14861.5;-63.816667;-60.333333;15/05/2013
30745;-63.155;-59.051667;22/04/2022
22124;-63.25;-59.4;09/04/2014
16165;-61.338333;-57.648333;19/01/2013
14520;-61.744722;-58.916667;10/01/2013
25421;-63.871667;-60.405;05/04/2021
15920;-63.635;-60.944722;24/04/2021
14824;-63.586111;-59.258333;13/05/2018
23447;-63.808333;-60.461111;14/04/2012
2300;-62.71;-61.685;02/05/2012
22852;-63.6;-60.55;09/05/2014
27774;-63.008333;-58.173333;16/05/2020
20488;-63.193333;-58.558333;23/04/2022
35105;-63.166667;-58.926667;27/04/2022
25228;-63.133333;-58.7;17/03/2014
11549;-63.631667;-59.593056;04/04/2013
5868;-63.244722;-59.369722;10/03/2018
17317;-63.293333;-59.026667;26/12/2011
16334;-61.013333;-56.3;02/01/2019
15544;-63.04;-59.013333;18/05/2019
16337;-62.636667;-59.181667;04/06/2012
22928;-62.555;-61.225;18/05/2012
18323;-63.35;-61.323333;03/07/2019
19551;-63.383333;-60.433333;27/04/2014
6926;-63.366667;-59.816667;30/04/2014
13118;-63.021667;-58.538333;04/05/2020
25242;-63.041667;-58.29;18/05/2020
7546;-62.583333;-62.55;02/01/2014
38039;-63.151667;-58.693333;26/04/2022
1709;-63.116667;-58.716667;22/03/2014
5743;-64.266667;-61.416667;26/03/2014
23454;-62.806667;-57.105;23/05/2021
11812;-63.281667;-60.94;10/07/2019
13019;-63.861111;-61.525;18/04/2012
22587;-63.238333;-59.13;25/12/2011
18302;-61.07;-55.898333;22/12/2018
9457;-63.011667;-59.211667;15/12/2011
17369;-63.391667;-61.288333;05/07/2019
13470;-63.583333;-60.55;10/05/2014
14368;-61.666667;-61.616667;29/01/2014
26980;-62.99;-57.946667;19/06/2022
46757;-63.033333;-57.451667;11/06/2022
13253;-63.05;-63.066667;30/12/2013
167;-63.21;-59.03;05/05/2022
32396;-63.16;-58.801667;25/04/2022
7704;-63.576667;-59.569444;06/05/2018
8328;-63.575;-61.196667;04/03/2018
10683;-63.765;-60.446667;17/04/2012
4262;-63.011667;-59.013333;21/12/2011
17426;-61.091667;-55.886667;23/12/2018
9643;-63.006667;-59.005;15/12/2011
17555;-63.288333;-59.444722;22/05/2019
28325;-62.871667;-57.328056;29/04/2019
11275;-63.431667;-61.211389;09/07/2019
1854;-63.445;-61.431667;12/06/2012
17233;-63.42;-61.591667;03/07/2019
10971;-62.555;-61.676667;16/05/2012
4520;-63.533333;-60.436111;22/03/2020
7291;-62.516667;-62.516667;12/02/2014
7069;-61.766667;-61.783333;07/02/2014
15431;-61.516667;-61.633333;26/01/2014
17056.6;-63.15;-58.733333;01/05/2013
14663;-62.733333;-62.733333;07/01/2014
18218;-63.58;-60.83;21/05/2022
16042;-63.625;-60.686667;26/05/2022
5006;-63.283333;-59.6;05/04/2014
28557;-63.096667;-58.301667;31/05/2021
9671;-62.79;-57.344722;21/05/2021
27934;-61.086667;-55.966667;16/12/2018
10302;-63.15;-59.016667;08/04/2012
18447;-63.32;-61.169444;05/07/2019
8980;-63.566667;-60.416667;10/05/2014
15370;-63.02;-59.156667;21/05/2020
7069;-61.683333;-61.683333;07/02/2014
3614;-62.933333;-57.916667;04/03/2014
26217;-62.993333;-58.944722;22/06/2022
24715.3;-63.8;-60.083333;15/05/2013
14663;-62.55;-62.533333;07/01/2014
9205;-61.5;-61.616667;22/01/2014
7759;-61.5;-57.796667;19/01/2013
23343;-62.95;-58.315;29/05/2021
3170;-61.538333;-58.298333;09/01/2013
33848;-63.86;-60.463333;06/04/2021
38274;-62.896667;-57.435;15/05/2021
39851;-63.619722;-59.356667;04/04/2018
12222;-63.466667;-59.46;13/05/2018
6854;-63.761111;-60.488889;14/04/2012
1363;-63.38;-58.978333;31/12/2011
26780;-63.948333;-62.181667;23/03/2020
8935.7;-63.283333;-59.216667;09/05/2013
24356;-63.383333;-59.366667;06/04/2014
38856;-63.015;-58.265;29/05/2021
22799;-63.055;-57.776667;01/06/2021
15884;-63.569167;-59.961389;17/04/2021
16222;-63.05;-58.866667;21/03/2014
24618;-63.188333;-58.86;03/05/2021
19768;-63.636389;-60.325;01/06/2018
25776;-63.158333;-59.523333;29/05/2018
16174;-63.541667;-59.273333;15/05/2018
8930;-64.201667;-61.583333;15/05/2012
23340;-63.475;-61.653333;01/07/2019
17877;-63.083333;-59.255;19/12/2011
20383;-63.24;-60.066667;08/06/2019
5576;-62.598333;-61.581667;01/06/2012
6284;-61.766667;-61.7;07/02/2014
578;-62.916667;-57.916667;04/03/2014
4119.2;-63.833333;-60.25;15/05/2013
11507;-61.6;-61.533333;22/01/2014
16848;-63.698333;-59.683333;17/03/2021
16165;-61.338333;-57.628056;19/01/2013
35639;-63.021667;-58.271667;30/05/2021
1581;-61.608333;-58.636389;09/01/2013
19197;-63.718333;-60.46;18/04/2021
33577;-63.863333;-60.211389;06/04/2021
18518;-62.856667;-57.470278;22/03/2018
2237;-63.215;-59.111389;04/05/2018
8780;-63.553056;-59.125;13/05/2018
22726;-63.776667;-60.48;14/04/2012
34402;-63.04;-60.138333;19/06/2019
10187;-62.531667;-61.25;17/05/2012
28735;-63.98;-62.193333;23/03/2020
11459;-61.7;-61.7;09/02/2014
18325;-61.583333;-61.516667;26/01/2014
29882;-62.97;-57.921667;19/06/2022
7513;-62.783333;-62.833333;03/01/2014
6416;-61.913333;-59.588333;06/05/2022
28252;-63.311389;-59.073333;07/06/2022
11422;-63.116667;-58.883333;23/03/2014
16383;-64.316667;-61.65;27/03/2014
52444;-63.653056;-60.952778;28/02/2018
15274;-63.186389;-59.663333;29/05/2018
13773;-61.111389;-56.29;01/01/2019
16079;-60.905;-55.87;17/12/2018
9579;-63.046667;-58.985;22/12/2011
4255;-63.01;-59.021667;15/12/2011
11425;-63.448333;-61.181667;09/07/2019
18347;-62.441667;-59.113333;30/05/2012
20805;-62.994722;-58.716667;10/05/2019
13702;-63.416667;-60.383333;28/04/2014
11082;-63.383333;-59.933333;30/04/2014
12104;-63.226389;-58.881667;15/04/2013
7546;-62.583333;-62.583333;02/01/2014
40063;-63.13;-58.801667;26/04/2022
21357;-63.133333;-58.883333;22/03/2014
11475;-63.796667;-61.486111;19/04/2012
25601;-61.078056;-55.966667;22/12/2018
1778;-62.631667;-61.571667;07/05/2012
12531;-63.023333;-58.985;15/12/2011
11365;-63.306667;-61.208333;07/07/2019
37319;-62.855;-57.325;27/04/2019
18271;-62.541667;-61.093333;18/05/2012
25138;-63.55;-60.433333;09/05/2014
30406;-63.016667;-57.911389;16/05/2020
41359;-60.39;-47.491667;15/03/2022
7526;-61.55;-61.633333;29/01/2014
30537;-63.143333;-58.48;24/04/2022
27305;-64.35;-61.733333;27/03/2014
18426;-63.333333;-59.516667;02/04/2014
7750;-63.6;-59.666667;06/04/2014
8703;-61.638333;-58.55;28/01/2013
7109;-63.786111;-60.513333;16/04/2012
27784;-60.931667;-56.081667;02/01/2019
24083;-61.536111;-58.473333;09/01/2019
8889;-62.805;-61.713333;07/05/2012
33057;-63.033333;-58.23;24/04/2019
26479;-64.011389;-62.196667;23/03/2020
11414;-61.6;-61.616667;08/02/2014
18325;-61.583333;-61.566667;26/01/2014
12903;-61.55;-61.55;18/01/2014
26655;-63.306667;-59.173333;08/06/2022
31727;-63.133333;-58.783333;23/03/2014
20395;-61.019444;-55.955;17/12/2018
34210;-63.035;-58.95;22/12/2011
17025;-63.291667;-60.93;10/06/2012
23826;-62.913333;-57.383333;28/04/2019
14215;-63.22;-59.843333;21/04/2019
16805;-63.566667;-60.583333;08/05/2014
12053;-63.106667;-58.741667;20/05/2020
18558;-63.046667;-58.816667;12/05/2020
5829;-60.383333;-47.433333;13/03/2014
19616;-63.185;-58.878056;23/04/2022
35834;-63.168333;-58.936667;27/04/2022
15137;-63.116667;-58.6;17/03/2014
7369;-63.226667;-59.343333;10/03/2018
12751;-63.155;-58.871667;16/05/2019
10760;-63.852778;-60.488889;15/04/2012
9280;-62.656667;-61.576667;03/05/2012
16550;-63.036111;-60.208333;20/06/2019
8197;-62.528333;-61.515;27/05/2012
7436;-63.63;-61.07;22/03/2020
7499;-62.533333;-62.5;11/02/2014
30786;-62.683333;-55.913333;31/03/2022
40277;-62.971667;-58.34;20/06/2022
16307.7;-63.15;-58.766667;01/05/2013
3142;-62.75;-62.683333;07/01/2014
30103;-63.193333;-58.6;24/04/2022
17922;-63.58;-60.935;21/05/2022
19755;-63.633333;-60.966667;26/05/2022
10012;-63.133333;-59.366667;05/04/2014
50352;-63.226667;-59.211389;28/05/2018
5277;-63.173333;-59.158333;24/12/2011
13430;-62.936667;-57.494722;05/05/2019
22852;-63.533333;-60.35;09/05/2014
43292;-60.368333;-47.433333;15/03/2022
39681;-63.005;-57.325;13/06/2022
9244;-61.583333;-61.6;21/01/2014
14420;-63.066667;-58.733333;21/03/2014
17475;-64.35;-61.716667;27/03/2014
1725;-64.2;-61.2;01/04/2014
10779;-63.619722;-59.491667;04/04/2013
4713;-63.598333;-59.202778;04/05/2018
10073;-63.036667;-58.936667;21/12/2011
20371;-63.61;-61.808333;28/06/2019
7785;-63.303333;-58.981667;30/12/2011
2335;-63.083333;-58.933333;14/12/2011
31614;-62.933333;-59.27;18/04/2019
7572;-62.698333;-59.36;03/06/2012
11130;-63.393333;-61.155;09/07/2019
7019;-63.35;-60.566667;25/04/2014
8210;-61.683333;-61.683333;04/02/2014
18537.4;-63.283333;-59.016667;10/05/2013
12045;-62.716667;-62.85;07/01/2014
32157;-63.713333;-60.083333;17/03/2021
10331;-61.266667;-58.223333;27/01/2013
23218;-63.101667;-58.298333;30/05/2021
23993;-63.81;-60.366667;05/04/2021
40166;-62.82;-57.486667;15/05/2021
25052;-63.2;-59.956667;08/06/2019
16953;-63.106667;-58.705;10/05/2019
22217;-63.4;-60.433333;27/04/2014
21630;-63.366667;-59.833333;29/04/2014
17093;-63.115;-58.01;04/05/2020
4529;-62.533333;-62.5;02/01/2014
35869;-63.155;-58.61;26/04/2022
15229;-63.15;-58.783333;23/03/2014
12244;-63.609722;-59.333333;05/04/2013
25434;-63.881667;-60.425;10/04/2021
18047;-63.97;-60.736667;21/04/2021
12952;-63.181667;-58.896667;16/05/2019
22413;-61.07;-55.933333;22/12/2018
4217;-64.143333;-61.313333;06/05/2012
15782;-63.408333;-61.443333;04/07/2019
15108;-63.366667;-60.516667;27/04/2014
19262;-63.466667;-60.35;04/05/2014
22018;-63.08;-58.165;19/05/2020
25393;-63.023333;-58.111389;18/05/2020
14093;-63.259722;-59;08/04/2013
17267;-61.583333;-61.483333;23/01/2014
9877;-61.55;-61.566667;20/01/2014
28174;-63.075;-58.846667;03/06/2021
24284;-63.851667;-60.231667;10/04/2021
23272;-62.813333;-57.428056;22/05/2021
13205;-63.815;-60.445;18/04/2012
10883;-61.093333;-56.278056;01/01/2019
9565;-64.223333;-61.42;13/05/2012
19459;-63.466667;-60.233333;05/05/2014
17417;-61.583333;-61.566667;09/02/2014
29446;-62.99;-57.896667;19/06/2022
8408;-63.066667;-63.066667;30/12/2013
76986;-63.206667;-59.02;06/05/2022
33126;-63.175;-58.678056;25/04/2022
30126;-63.31;-59.135;07/06/2022
14395;-63.8;-60.3;24/03/2014
8737;-64.316667;-61.633333;27/03/2014
5536;-63.583333;-59.616667;06/04/2014
24086;-64.271667;-61.248333;08/03/2018
16106;-63.828333;-60.393333;17/04/2012
13320;-61.066667;-56.038333;01/01/2019
16083;-61.058333;-55.815;22/12/2018
18738;-63.244722;-59.255;22/05/2019
24457;-62.773611;-59.641389;07/06/2012
28892;-62.848333;-57.494722;29/04/2019
20679;-63.01;-58.003333;25/04/2019
19842;-61.716667;-61.733333;04/02/2014
20670;-63.283333;-59.1;06/05/2013
2220.6;-63.483333;-59.5;09/05/2013
7856;-62.516667;-62.566667;07/01/2014
32493;-63.1;-58.98;22/04/2022
3233;-61.365;-57.666667;19/01/2013
23513;-63.02;-58.236667;30/05/2021
11549;-63.616667;-59.503056;04/04/2013
34013;-63.871667;-60.391667;06/04/2021
18271;-63.141667;-58.486667;04/05/2021
8418;-63.643333;-60.008333;01/06/2018
17269;-64.193333;-61.441667;11/05/2012
980;-63.058333;-58.286667;04/01/2012
33193;-63.45;-60.283333;07/05/2014
12123;-63.153333;-58.721667;13/05/2020
25699;-62.641667;-55.658333;02/04/2022
29943;-63.015;-57.311389;13/06/2022
16249;-63.281667;-59.154167;30/04/2022
14629;-63.401667;-60.013333;01/06/2022
13347;-64.316667;-61.483333;29/03/2014
9625;-63.483333;-59.433333;23/03/2013
21432;-63.15;-58.8;19/03/2014
20221;-63.636667;-60.911389;23/04/2021
3517;-68.255;-59.123333;04/05/2018
33915;-63.283333;-59.213333;14/06/2018
4843;-63.046667;-58.826667;21/12/2011
11862;-63.747222;-60.472222;12/04/2012
25078;-63.186111;-58.852778;13/05/2019
25700;-63.731667;-60.396667;11/04/2012
21099;-63.006667;-59.236111;06/06/2019
31345;-63.101667;-59.223333;19/12/2011
4444;-62.551667;-61.546667;05/06/2012
27765;-62.905;-57.436111;03/05/2019
7582;-64.028056;-62.144722;22/03/2020
17760;-61.6;-61.583333;08/02/2014
30494;-62.661389;-55.868333;31/03/2022
20173;-63.228056;-58.908333;15/04/2013
14810.1;-63.1;-58.733333;01/05/2013
18816;-61.566667;-61.583333;18/01/2014
26363;-63.183333;-58.896667;08/06/2022
21172;-63.808333;-60.11;31/05/2018
16220;-61.026667;-55.916667;17/12/2018
18168;-63.14;-58.786111;12/05/2019
4037;-62.976667;-59.125;17/12/2011
36931;-63.136667;-60.076667;19/06/2019
23612;-63.596667;-61.35;26/06/2019
36369;-62.875;-57.344722;27/04/2019
11645;-63.313333;-61.25;10/07/2019
14800;-63.933333;-62.115;24/03/2020
9750;-62.533333;-62.55;11/02/2014
27457;-62.658333;-55.875;30/03/2022
29962;-63.206667;-59.455;17/06/2022
17793;-63.525;-59.083333;05/05/2022
35232;-63.298333;-59.133333;06/06/2022
9657;-63.048333;-58.523333;07/05/2021
17119;-63.148333;-58.428056;04/05/2021
12801;-63.61;-59.4;06/05/2018
13578;-64.283333;-61.631667;07/03/2018
29712;-63.013333;-58.428056;21/05/2018
10960;-63.151667;-59.148333;24/12/2011
22852;-63.566667;-60.566667;09/05/2014
10985;-63.161389;-58.625;20/05/2020
18031;-63.005;-58.638333;12/05/2020
12243;-63.273333;-59.136389;11/04/2013
40989;-63.01;-57.316667;13/06/2022
5546;-61.616667;-61.566667;21/01/2014
6362;-64.383333;-61.75;28/03/2014
20314;-63.021667;-58.646667;01/06/2021
2143;-63.166667;-58.85;19/03/2014
16134;-63.953333;-60.781667;20/04/2021
11326;-63.203056;-59.466667;10/03/2018
22561;-63.586111;-61.852778;30/06/2019
25376;-61.048333;-55.966667;05/01/2019
14098;-62.981667;-58.74;09/05/2019
5874;-62.67;-59.228333;04/06/2012
30997;-62.88;-57.34;29/04/2019
20037;-63.386667;-61.25;03/07/2019
29668;-63.052778;-58.638333;10/05/2019
27225;-62.991667;-59.093333;22/06/2022
14932.3;-63.2;-58.9;10/05/2013
13641;-62.583333;-62.466667;08/01/2014
32305;-63.708333;-59.894722;17/03/2021
11069;-61.183333;-58.296667;27/01/2013
36822;-62.996667;-58.34;30/05/2021
27277;-63.873333;-60.273333;05/04/2021
24429;-63.115;-59.081667;26/05/2018
10902;-63.35;-58.776667;31/12/2011
19450;-62.975;-60.043333;11/06/2019
18967;-63.483333;-60.383333;07/05/2014
11867;-63.1;-57.833333;15/03/2014
32078;-63.296667;-59.18;01/05/2022
42985;-63.413333;-60.194722;02/06/2022
5561;-64.3;-61.616667;29/03/2014
738;-61.225;-58.269722;27/01/2013
26782;-63.246667;-59.296667;14/06/2018
13865;-60.919444;-54.933333;04/01/2019
5830;-63.011667;-58.988333;14/12/2011
28900;-62.9;-57.456667;01/05/2019
11935;-64.321667;-61.486667;26/03/2020
28516;-63.015;-58.702778;05/05/2020
23391;-61.716667;-61.733333;01/02/2014
22491;-63.35;-59.333333;07/05/2013
9744;-63.613333;-59.233333;28/03/2013
19928;-63.106667;-58.51;05/05/2021
20350;-63.475;-59.403056;15/05/2018
22347;-63.01;-58.233333;22/05/2018
22538;-63.363333;-58.991667;27/12/2011
3454;-64.116667;-61.376667;11/05/2012
5093;-64.303333;-61.253333;14/05/2012
4117;-63.066667;-58.275;04/01/2012
14601;-63.052778;-58.791667;20/05/2019
17083;-63.526667;-61.636667;27/06/2019
19628;-63.2;-60.293333;09/06/2019
11381;-62.802778;-57.552778;29/04/2020
14911;-64.333333;-61.419444;25/03/2020
9750;-62.533333;-62.55;11/02/2014
25666;-63.488333;-59.105;04/05/2022
32486;-63.296667;-59.153333;05/06/2022
19161;-63.243333;-59.08;26/05/2022
19827;-63.033333;-58.8;21/03/2014
6362;-64.3;-61.65;28/03/2014
25283;-64.006667;-61.023333;16/04/2021
9534;-63.628056;-60.608333;27/04/2021
15506;-63.636111;-59.28;07/05/2018
4333;-64.293333;-61.543333;06/03/2018
7467;-63.186389;-59.448333;30/05/2018
18085;-64.333333;-61.503333;12/05/2012
18286;-63.02;-58.133333;04/05/2020
10263;-61.666667;-61.666667;04/02/2014
6794;-63.35;-59.333333;08/05/2013
4218;-63.993333;-61.008333;26/05/2021
26797;-63.628056;-53.531667;28/03/2013
11246;-63.093333;-58.44;06/05/2021
30423;-62.975;-58.323333;21/05/2018
2018;-63.001667;-59.965;16/12/2011
11790;-63.386667;-61.175;08/07/2019
17922;-63.402778;-61.433333;05/07/2019
10411;-63.53;-61.625;12/07/2019
29891;-63.258333;-59.176667;30/04/2020
25373;-63.02;-58.736667;05/05/2020
14152;-62.666667;-62.666667;14/02/2014
11174;-61.65;-61.616667;03/02/2014
21824.8;-63.083333;-58.7;04/05/2013
16231;-63.316667;-59.333333;07/05/2013
15111;-63.315;-59.348333;03/06/2022
8642;-61.733333;-58.733333;11/01/2013
11373;-63.744722;-59.886667;15/04/2021
14691;-63.123333;-58.48;05/05/2021
13417;-61.036667;-55.836667;24/12/2018
45056;-63.16;-60.119444;18/06/2019
15594;-61.65;-61.633333;01/02/2014
18750;-61.65;-61.666667;28/01/2014
18537.4;-63.216667;-59.033333;10/05/2013
31125;-63.716667;-59.891667;17/03/2021
7380;-61.283333;-58.29;27/01/2013
27403;-63.098333;-58.306667;29/05/2021
12111;-63.885;-60.355;12/05/2021
16401;-63.188333;-58.67;04/05/2021
15912;-63.456667;-60.386111;01/06/2018
16947;-63.169444;-58.915;14/05/2019
22640;-63.263333;-60.023333;08/06/2019
14958;-63.01;-58.591667;08/05/2019
17153;-62.823333;-57.615;02/05/2019
14479;-61.633333;-61.65;01/02/2014
8444;-63.366667;-59.35;08/05/2013
20936;-63.621667;-59.569722;01/04/2013
21781;-63.081667;-58.431667;06/05/2021
14775;-63.444722;-56.498333;14/05/2018
2749;-63.268333;-59.206667;27/12/2011
7494;-63.145;-58.705;02/01/2012
15896;-64.003333;-62.133333;24/03/2020
17674;-61.533333;-61.483333;27/01/2014
11101.7;-63.283333;-59.2;09/05/2013
29710;-63.3;-59.383333;10/04/2014
31462;-63.066667;-58.208333;29/05/2021
12612;-63.15;-58.766667;18/03/2014
15188;-63.691667;-59.908333;17/04/2021
8558;-63.469722;-60.325;01/06/2018
28180;-63.202778;-59.516667;29/05/2018
23445;-63.015;-58.396667;20/05/2018
16766;-60.98;-55.983333;18/12/2018
16282;-64.28;-61.355;11/05/2012
7510;-64.246667;-61.431667;15/05/2012
13713;-63.021667;-59.166667;19/12/2011
18302;-63.276667;-59.986111;09/06/2019
22709;-62.993333;-60.186667;11/06/2019
23720;-62.93;-57.383333;06/05/2019
14766;-64.321667;-61.465;25/03/2020
5011;-62.383333;-62.466667;10/02/2014
9793;-61.533333;-61.516667;19/01/2014
28860;-63.303333;-59.091667;05/06/2022
9772;-61.39;-57.83;22/01/2013
22630;-64.01;-61.068333;16/04/2021
8314;-63.539167;-59.519722;07/05/2018
13822;-64.328056;-61.488333;07/03/2018
57006;-63.178056;-59.816667;30/05/2018
29139;-62.986111;-58.352778;21/05/2018
10701;-63.505;-60.446667;17/05/2019
24378;-64.268333;-61.351667;14/05/2012
26659;-62.86;-57.244722;28/04/2019
23122;-63.5;-60.483333;06/05/2014
15793;-63.075;-58.13;14/05/2020
20509;-62.55;-55.694722;01/04/2022
26947;-63.283333;-59.15;07/05/2013
31184;-63.126667;-58.743333;21/04/2022
14216;-61.533333;-61.5;19/01/2014
13086;-63.883333;-60.416667;24/03/2014
27805;-64.283333;-61.4;29/03/2014
24044;-62.861389;-57.423333;23/05/2021
20913;-63.564722;-60.646667;23/04/2021
16160;-63.891667;-60.481667;13/04/2012
17486;-61.075;-55.92;05/01/2019
13644;-63.365;-61.263333;06/07/2019
18120;-62.515;-61.536667;05/06/2012
1299;-62.755;-59.591667;07/06/2012
11234;-63.326667;-61.076667;10/07/2019
17487;-63.01;-58.59;06/05/2020
18977;-62.6;-62.55;15/02/2014
9579;-61.716667;-61.7;29/01/2014
16371;-63.233333;-59.216667;06/05/2013
33395;-62.996667;-57.803333;09/06/2022
20025;-63.1;-59.333333;05/04/2014
9217;-61.491667;-57.515;26/01/2013
9240;-61.731667;-58.623333;10/01/2013
14498;-63.266667;-59.206667;06/04/2013
29513;-63.873333;-60.45;12/04/2021
22537;-63.603333;-60.831667;26/04/2021
19632;-63.455;-59.148333;08/06/2018
19989;-61.108333;-56.048333;25/12/2018
31502;-62.418056;-57.443333;27/04/2019
2621;-62.398333;-59.063333;30/05/2012
5264;-63.45;-60.733333;25/04/2014
18781;-63.019444;-57.63;14/05/2020
22431;-62.646667;-55.491667;03/04/2022
21314.9;-63.15;-58.9;04/06/2013
46215;-63.09;-58.69;21/04/2022
12306;-64.216667;-61.416667;31/03/2014
33255;-63.161389;-58.788333;03/05/2021
7105;-63.119722;-59.163333;08/04/2018
2955;-63.625;-59.515;10/05/2018
16766;-63.268333;-59.208333;25/12/2011
3286;-63.376667;-58.99;29/12/2011
19350;-62.978333;-59.83;21/12/2011
8722;-63.381667;-58.778333;31/12/2011
27779;-63.051111;-59.150556;20/12/2011
32469;-60.843333;-59.033333;16/04/2019
25803;-62.928056;-58.676667;14/04/2019
8301;-62.608333;-61.676667;27/05/2012
7636;-62.613333;-61.73;24/05/2012
12622;-63.421667;-61.552778;12/07/2019
17643;-63.115;-58.086111;14/05/2020
21527;-62.916667;-58.016667;05/03/2014
22821;-62.631667;-55.703333;01/04/2022
26570.6;-63.15;-58.883333;04/06/2013
35948;-63.116667;-58.811389;21/04/2022
18285;-63.186389;-59.025;07/04/2013
9815;-63.866667;-60.433333;24/03/2014
5904;-61.233333;-58.4;27/01/2013
26135;-63.888333;-60.315;05/04/2021
5382;-62.956667;-58.268333;24/05/2021
6002;-63.74;-59.738333;22/04/2021
20703;-63.586389;-59.602778;10/05/2018
7111;-63.828333;-60.51;13/04/2012
19026;-63.008333;-58.915;18/05/2019
24473;-63.02;-60.14;23/06/2019
27788;-62.991667;-58.758333;09/05/2019
16770;-63.021667;-58.52;09/05/2019
10187;-62.541667;-61.231667;17/05/2012
11073;-62.59;-61.723333;19/05/2012
18967;-63.466667;-60.316667;07/05/2014
3560;-63.083333;-58.7;15/03/2014
9362;-61.533333;-61.55;25/01/2014
15089;-63.28;-59.161389;30/04/2022
12539;-63.403333;-59.846667;01/06/2022
17795;-64.333333;-61.283333;29/03/2014
5904;-61.165;-58.181667;27/01/2013
36037;-63.244722;-59.13;14/06/2018
5036;-63.038333;-58.956667;21/12/2011
20438;-61.431667;-58.431667;08/01/2019
14540;-62.861389;-59.461389;14/06/2019
19418;-62.973333;-59.196667;06/06/2019
14406;-63.198333;-59.181667;19/05/2019
7207;-63.326667;-60.698333;11/06/2012
23145;-62.981667;-57.844722;03/05/2019
15346;-64.321667;-61.476667;25/03/2020
18749;-62.55;-62.533333;11/02/2014
15331;-63.191667;-59.155;16/06/2022
17835;-63.515;-59.158333;04/05/2022
29440;-63.305;-59.098333;05/06/2022
9012;-63.016667;-58.833333;21/03/2014
16607;-63.45;-59.533333;06/04/2014
19137;-63.988333;-61.025;16/04/2021
16213;-63.933333;-60.596667;28/04/2021
6084;-63.373333;-59.276667;07/05/2018
10886;-64.298333;-61.19;07/03/2018
35611;-63.208333;-59.605;30/05/2018
19916;-62.963333;-58.356667;21/05/2018
6275;-63.615;-61.744722;29/06/2019
15460;-64.251667;-61.445;14/05/2012
2449;-63.233333;-59.12;19/12/2011
31358;-62.86;-57.526667;28/04/2019
12803;-62.586667;-61.573333;17/05/2012
1354;-60.802778;-55.286667;07/12/2020
18673;-63.55;-60.383333;08/05/2014
7120;-62.9;-58.383333;15/03/2014
13252;-63.066667;-63.033333;30/12/2013
11290;-61.583333;-61.583333;18/01/2014
31502;-63.331667;-59.168333;01/05/2022
38492;-63.356667;-60.063333;02/06/2022
12290;-61.55;-57.625;26/01/2013
1347;-63.366667;-59.333333;08/05/2018
40806;-63.252778;-59.406667;16/06/2018
7415;-60.831667;-54.855;03/01/2019
15220;-64.339444;-61.451944;12/05/2012
27450;-62.398333;-60.66;23/06/2019
12492;-63.171667;-59.17;18/12/2011
