,decimalLongitude,organismQuantity,decimalLatitude,year
12273,-55.0,26.887,-60.0,2001
12274,-53.5,32.464,-60.0,2001
12275,-53.5,76.281,-60.0,2001
12276,-53.85,4.003,-61.25,2001
12277,-53.85,151.004,-61.25,2001
12278,-54.0,0.083,-60.0,2001
12279,-54.0,240.645,-60.0,2001
12280,-54.0,0.494,-60.5,2001
12281,-54.0,10.085,-60.5,2001
12282,-54.0,1.784,-60.75,2001
12283,-54.0,59.752,-60.75,2001
12284,-54.0,1.341,-61.75,2001
12285,-54.0,265.068,-61.75,2001
12286,-54.5,44.851,-61.75,2001
12287,-54.5,62.225,-61.75,2001
12288,-53.5,19.683,-60.25,2001
12289,-53.5,64.503,-60.25,2001
12290,-53.5,2.873,-60.5,2001
12291,-53.5,21.738,-60.5,2001
12292,-53.5,0.439,-60.75,2001
12293,-53.5,140.619,-60.75,2001
12294,-53.5,0.126,-61.0,2001
12295,-53.5,68.819,-61.0,2001
12296,-53.5,0.0,-61.25,2001
12297,-53.5,22.729,-61.25,2001
12298,-53.5,0.0,-61.5,2001
12299,-53.5,36.744,-61.5,2001
12300,-53.5,0.0,-61.75,2001
12301,-53.5,212.621,-61.75,2001
12302,-57.0,0.0,-62.5,2001
12303,-57.0,48.905,-62.5,2001
12304,-57.5,0.0,-62.25,2001
12305,-57.5,70.717,-62.25,2001
12306,-58.0,0.0,-62.5,2001
12307,-58.0,160.612,-62.5,2001
12308,-58.5,0.135,-62.28,2001
12309,-58.5,25.209,-62.28,2001
12310,-57.5,0.074,-62.75,2001
12311,-57.5,1.185,-62.75,2001
12312,-58.0,0.0,-63.0,2001
12313,-58.0,12.146,-63.0,2001
12314,-58.5,0.0,-62.75,2001
12315,-58.5,102.185,-62.75,2001
12316,-59.0,0.229,-62.5,2001
12317,-59.0,46.997,-62.5,2001
12318,33.007,0.0,-48.251,2001
12319,33.007,27.84,-48.251,2001
12320,33.005,0.0,-49.869,2001
12321,33.005,15.281,-49.869,2001
12322,32.998,0.0,-47.421,2001
12323,32.998,30.056,-47.421,2001
12324,32.996,0.0,-49.086,2001
12325,32.996,42.324,-49.086,2001
12326,32.944,0.0,-49.9,2001
12327,32.944,18.346,-49.9,2001
12328,-70.477,0.0,-66.865,2001
12329,-71.242,0.0,-66.723,2001
12330,-71.948,1.85,-66.592,2001
12331,-71.948,0.0,-66.592,2001
12332,34.264,0.0,-48.249,2001
12333,34.264,350.409,-48.249,2001
12334,34.259,0.0,-47.418,2001
12335,34.259,0.0,-47.418,2001
12336,34.249,0.0,-49.085,2001
12337,34.249,8.487,-49.085,2001
12338,34.235,0.0,-46.579,2001
12339,34.235,0.0,-46.579,2001
12340,32.991,0.0,-46.591,2001
12341,32.991,23.976,-46.591,2001
12342,-68.967,0.0,-67.17,2001
12343,-68.967,4.8,-67.17,2001
12344,-69.533,0.0,-67.412,2001
12345,-69.71,0.0,-67.01,2001
12346,-69.71,0.0,-67.01,2001
12347,-71.663,0.0,-67.0,2001
12348,-71.668,0.0,-67.027,2001
12349,-72.343,0.0,-67.242,2001
12350,-72.58,0.0,-66.848,2001
12351,-72.793,0.0,-66.938,2001
12352,-72.793,0.0,-66.938,2001
12353,-71.387,0.0,-67.778,2001
12354,-71.67,0.0,-67.73,2001
12355,35.509,0.0,-49.914,2001
12356,35.509,144.153,-49.914,2001
12357,35.502,0.0,-49.087,2001
12358,35.502,209.375,-49.087,2001
12359,34.249,0.0,-49.915,2001
12360,34.249,77.733,-49.915,2001
12361,36.751,0.0,-47.412,2001
12362,36.751,3.446,-47.412,2001
12363,36.744,0.0,-46.579,2001
12364,36.744,3.438,-46.579,2001
12365,35.503,0.0,-47.416,2001
12366,35.503,0.0,-47.416,2001
12367,35.501,0.0,-48.255,2001
12368,35.501,35.282,-48.255,2001
12369,35.499,0.0,-46.581,2001
12370,35.499,0.0,-46.581,2001
12371,38.004,0.0,-49.916,2001
12372,38.004,0.0,-49.916,2001
12373,37.991,0.0,-49.082,2001
12374,37.991,18.252,-49.082,2001
12375,36.77,0.0,-49.916,2001
12376,36.77,0.0,-49.916,2001
12377,36.749,0.0,-49.082,2001
12378,36.749,0.0,-49.082,2001
12379,36.743,0.0,-48.24,2001
12380,36.743,10.05,-48.24,2001
12381,-85.663,0.0,-71.113,2001
12382,-86.127,0.0,-71.043,2001
12383,38.005,0.0,-47.419,2001
12384,38.005,6.816,-47.419,2001
12385,38.001,0.0,-48.253,2001
12386,38.001,26.407,-48.253,2001
12387,37.997,0.0,-46.58,2001
12388,37.997,1.678,-46.58,2001
12389,-86.237,0.0,-71.045,2001
12390,-86.447,0.0,-70.687,2001
12391,-81.14,0.0,-69.538,2001
12392,-86.463,0.0,-70.683,2001
12393,-72.362,0.0,-67.827,2001
12394,-72.73,0.0,-67.912,2001
12395,-68.945,0.0,-67.17,2001
12396,-71.672,0.0,-66.608,2001
12397,-72.175,8.0,-66.543,2001
12398,-72.188,0.0,-66.538,2001
12399,-72.728,0.0,-66.445,2001
12400,-72.802,0.0,-66.463,2001
12401,-70.728,1.0,-66.983,2001
12402,-70.768,0.064,-66.988,2001
12403,-37.61,0.0,-53.49,2002
12404,-37.61,0.0,-53.49,2002
12405,-37.66,0.0,-53.31,2002
12406,-37.66,20.5,-53.31,2002
12407,-37.79,0.0,-53.14,2002
12408,-37.79,10.3,-53.14,2002
12409,-37.94,0.0,-53.52,2002
12410,-37.94,0.0,-53.52,2002
12411,-38.26,0.0,-53.56,2002
12412,-38.26,0.0,-53.56,2002
12413,-38.59,0.0,-53.6,2002
12414,-38.59,20.5,-53.6,2002
12415,-65.9673,2.138,-64.3389,2002
12416,-66.2504,0.204,-64.2163,2002
12417,-66.5766,1.002,-64.0986,2002
12418,-66.8541,0.0,-63.9719,2002
12419,-38.9,0.0,-53.62,2002
12420,-38.9,0.0,-53.62,2002
12421,-39.14,0.0,-54.02,2002
12422,-39.14,0.0,-54.02,2002
12423,-39.25,0.0,-53.69,2002
12424,-39.25,0.0,-53.69,2002
12425,-39.49,0.0,-54.07,2002
12426,-39.49,0.0,-54.07,2002
12427,-39.54,0.0,-53.89,2002
12428,-39.54,0.0,-53.89,2002
12429,-39.6,0.0,-53.71,2002
12430,-39.6,0.0,-53.71,2002
12431,-67.1311,0.128,-63.8466,2002
12432,-68.2819,1.717,-64.6145,2002
12433,-68.5786,0.615,-64.4313,2002
12434,-37.5,0.0,-53.84,2002
12435,-37.5,0.0,-53.84,2002
12436,-37.55,0.0,-53.66,2002
12437,-37.55,0.0,-53.66,2002
12438,-37.82,0.0,-53.88,2002
12439,-37.82,0.0,-53.88,2002
12440,-38.15,0.0,-53.91,2002
12441,-38.15,0.0,-53.91,2002
12442,-38.46,0.0,-53.94,2002
12443,-38.46,0.0,-53.94,2002
12444,-39.81,0.0,-53.98,2002
12445,-39.81,0.0,-53.98,2002
12446,-66.7587,9.23,-65.2409,2002
12447,-67.0984,19.883,-65.1046,2002
12448,-67.4009,0.295,-64.9815,2002
12449,-67.6837,0.192,-64.8664,2002
12450,-67.9814,1.387,-64.7424,2002
12451,-39.14,0.46,-53.84,2002
12452,-39.14,0.84,-53.84,2002
12453,-39.14,0.057,-53.84,2002
12454,-39.14,0.22,-53.84,2002
12455,-64.9734,4.828,-65.3738,2002
12456,-66.1587,81.092,-65.4752,2002
12457,-66.4761,22.866,-65.3509,2002
12458,-38.7,0.0,-53.41,2002
12459,-38.7,4.18,-53.41,2002
12460,-38.7,0.0,-53.41,2002
12461,-38.7,2.66,-53.41,2002
12462,-39.204,1.06,-53.57,2002
12463,-39.204,0.22,-53.57,2002
12464,-39.204,5.99,-53.57,2002
12465,-39.204,4.8,-53.57,2002
12466,-64.5099,185.588,-65.1255,2002
12467,-38.62,0.95,-53.68,2002
12468,-38.62,0.36,-53.68,2002
12469,-38.62,4.65,-53.68,2002
12470,-38.62,0.473,-53.68,2002
12471,-60.5,0.0,-63.5,2002
12472,-67.3282,0.328,-66.2571,2002
12473,-67.6469,6.194,-66.131,2002
12474,-67.9535,0.612,-66.0068,2002
12475,-68.2629,1.21,-65.881,2002
12476,-68.5694,9.657,-65.7537,2002
12477,-61.0,0.0,-63.25,2002
12478,-61.5,0.085,-63.0,2002
12479,-62.0,0.0,-62.25,2002
12480,-62.0,1.907,-62.75,2002
12481,-62.5,0.045,-62.0,2002
12482,-62.5,0.631,-62.5,2002
12483,-63.0,0.0,-62.25,2002
12484,-68.903,21.641,-65.6268,2002
12485,-69.2097,0.825,-65.5074,2002
12486,-69.4895,0.486,-65.3787,2002
12487,-69.7912,3.982,-65.2481,2002
12488,-60.5,2.486,-62.0,2002
12489,-61.0,0.043,-61.75,2002
12490,-61.0,5.459,-62.25,2002
12491,-61.5,0.0,-61.5,2002
12492,-61.5,1.514,-62.0,2002
12493,-61.5,52.977,-62.5,2002
12494,-62.0,0.0,-61.75,2002
12495,-70.8123,0.055,-66.1093,2002
12496,-71.0964,0.873,-65.988,2002
12497,-71.3827,1.46,-65.8597,2002
12498,-59.5,0.286,-62.0,2002
12499,-60.0,0.0,-61.25,2002
12500,-60.0,0.722,-61.75,2002
12501,-60.0,1.476,-62.25,2002
12502,-60.5,0.0,-61.0,2002
12503,-60.5,0.088,-61.5,2002
12504,-61.0,0.0,-61.25,2002
12505,-69.596,29.085,-67.9107,2002
12506,-33.17,0.0,-52.96,2002
12507,-33.17,0.0,-52.96,2002
12508,-58.5,0.0,-60.0,2002
12509,-58.5,0.0,-60.5,2002
12510,-58.5,0.0,-61.0,2002
12511,-58.5,16.972,-61.6,2002
12512,-59.0,2.012,-61.75,2002
12513,-59.5,0.04,-61.5,2002
12514,-69.2762,40.317,-68.0361,2002
12515,-33.32,0.0,-53.06,2002
12516,-33.32,0.0,-53.06,2002
12517,-33.46,0.0,-53.17,2002
12518,-33.46,0.0,-53.17,2002
12519,-33.61,0.0,-53.27,2002
12520,-33.61,0.0,-53.27,2002
12521,-33.76,0.0,-53.37,2002
12522,-33.76,0.0,-53.37,2002
12523,-33.9,0.0,-53.48,2002
12524,-33.9,0.0,-53.48,2002
12525,-57.5,0.0,-60.0,2002
12526,-57.5,0.139,-60.25,2002
12527,-57.5,0.044,-60.5,2002
12528,-57.5,0.427,-60.75,2002
12529,-57.5,0.964,-61.0,2002
12530,-57.5,0.0,-61.25,2002
12531,-57.5,1.869,-61.5,2002
12532,-57.5,3.862,-61.75,2002
12533,-69.9662,35.31,-67.7799,2002
12534,-70.2878,10.507,-67.6494,2002
12535,-34.05,0.0,-53.58,2002
12536,-34.05,0.0,-53.58,2002
12537,-34.2,0.0,-53.68,2002
12538,-34.2,0.0,-53.68,2002
12539,-34.35,0.0,-53.78,2002
12540,-34.35,0.0,-53.78,2002
12541,-34.5,0.0,-53.88,2002
12542,-34.5,0.0,-53.88,2002
12543,-34.65,0.0,-53.99,2002
12544,-34.65,0.0,-53.99,2002
12545,-34.81,0.0,-54.09,2002
12546,-34.81,51.0,-54.09,2002
12547,-56.5,1.084,-60.0,2002
12548,-56.5,0.317,-60.25,2002
12549,-57.0,0.049,-60.25,2002
12550,-57.0,0.0,-60.75,2002
12551,-57.0,0.127,-61.25,2002
12552,-57.0,0.11,-61.75,2002
12553,-68.9401,0.271,-66.8947,2002
12554,-69.2375,0.059,-66.7717,2002
12555,-69.5407,677.481,-66.6402,2002
12556,-69.8485,25.799,-66.5072,2002
12557,-34.96,0.0,-54.19,2002
12558,-34.96,137.0,-54.19,2002
12559,-35.11,0.0,-54.29,2002
12560,-35.11,178.0,-54.29,2002
12561,-35.27,0.0,-54.39,2002
12562,-35.27,0.0,-54.39,2002
12563,-35.42,0.0,-54.49,2002
12564,-35.42,0.0,-54.49,2002
12565,-35.58,0.0,-54.59,2002
12566,-35.58,0.0,-54.59,2002
12567,-56.0,0.0,-61.75,2002
12568,-56.5,0.0,-60.5,2002
12569,-56.5,0.145,-60.75,2002
12570,-56.5,0.245,-61.0,2002
12571,-56.5,2.227,-61.25,2002
12572,-56.5,3.495,-61.5,2002
12573,-56.5,0.047,-61.75,2002
12574,-70.8912,23.043,-67.3861,2002
12575,-71.5112,0.311,-67.1164,2002
12576,-55.0,0.225,-60.0,2002
12577,-55.0,2.536,-60.25,2002
12578,-55.0,41.366,-60.5,2002
12579,-55.5,0.915,-60.25,2002
12580,-55.5,2.263,-60.75,2002
12581,-56.0,0.841,-61.25,2002
12582,-71.8164,0.33,-66.9861,2002
12583,-72.1397,0.629,-66.8565,2002
12584,-72.4093,0.397,-66.7172,2002
12585,-72.7433,3.959,-66.5869,2002
12586,-55.0,9.206,-60.75,2002
12587,-55.0,26.393,-61.0,2002
12588,-55.0,0.664,-61.25,2002
12589,-55.0,0.156,-61.5,2002
12590,-55.0,0.047,-61.75,2002
12591,-70.1838,35.48,-66.3811,2002
12592,-70.4853,4.104,-66.2539,2002
12593,-73.0223,0.646,-66.4555,2002
12594,-38.17,1.31,-53.85,2002
12595,-38.17,0.023,-53.85,2002
12596,-39.17,0.003,-53.49,2002
12597,-39.17,1.75,-53.49,2002
12598,-39.17,10.2,-53.49,2002
12599,-39.17,8.64,-53.49,2002
12600,-54.0,1.43,-60.0,2002
12601,-54.0,1.25,-60.25,2002
12602,-54.0,12.611,-60.5,2002
12603,-54.5,3.236,-60.25,2002
12604,-54.5,0.102,-60.75,2002
12605,-54.5,0.089,-61.25,2002
12606,-54.5009,0.087,-61.7508,2002
12607,-37.98,16.3,-53.71,2002
12608,-37.98,0.06,-53.71,2002
12609,-37.98,0.0,-53.71,2002
12610,-37.98,0.0,-53.71,2002
12611,-38.51,29.4,-53.8,2002
12612,-38.51,83.4,-53.8,2002
12613,-38.51,0.0,-53.8,2002
12614,-38.51,0.0,-53.8,2002
12615,-53.9,1.665,-61.25,2002
12616,-54.0,11.09,-60.75,2002
12617,-54.0,50.144,-61.0,2002
12618,-54.0,3.963,-61.5,2002
12619,-54.0,2.036,-61.75,2002
12620,-54.0,0.0,-62.0,2002
12621,-54.0,14.206,-62.5,2002
12622,-54.0,1.549,-63.0,2002
12623,-64.7965,0.831,-64.8468,2002
12624,-55.0,0.0,-62.0,2002
12625,-55.0,1.129,-62.5,2002
12626,-55.0,0.218,-63.0,2002
12627,-56.0,0.0,-62.0,2002
12628,-56.0,5.627,-62.5,2002
12629,-56.0,54.354,-62.75,2002
12630,-56.5,88.361,-62.5,2002
12631,-57.0,0.134,-62.25,2002
12632,-57.0,45.984,-62.75,2002
12633,-57.5,0.0,-62.03,2002
12634,-57.5,161.497,-62.5,2002
12635,-57.5,0.104,-63.0,2002
12636,-58.0,0.0,-62.25,2002
12637,-58.0,0.0,-62.75,2002
12638,-58.5,0.0,-62.5,2002
12639,-58.5,0.093,-63.0,2002
12640,-59.0,0.129,-62.75,2002
12641,-59.0,0.0,-63.25,2002
12642,-59.5,0.08,-63.0,2002
12643,-60.0,0.158,-62.75,2002
12644,-36.8,0.0,-53.71,2002
12645,-36.8,0.0,-53.71,2002
12646,-36.86,0.0,-53.58,2002
12647,-36.86,0.0,-53.58,2002
12648,-36.93,0.0,-53.46,2002
12649,-36.93,0.0,-53.46,2002
12650,-36.99,0.0,-53.33,2002
12651,-36.99,0.0,-53.33,2002
12652,-37.05,0.0,-53.2,2002
12653,-37.05,0.0,-53.2,2002
12654,-60.5,832.26,-63.5,2002
12655,-61.0,2.984,-63.25,2002
12656,-61.5,0.087,-63.0,2002
12657,-62.0,0.0,-62.75,2002
12658,-62.5,0.091,-62.5,2002
12659,-63.0,0.0,-62.25,2002
12660,-61.0,0.0,-62.25,2002
12661,-61.5,0.0,-61.5,2002
12662,-61.5,0.0,-62.0,2002
12663,-61.5,0.292,-62.5,2002
12664,-62.0,0.0,-61.75,2002
12665,-62.0,0.137,-62.25,2002
12666,-59.5,989.044,-62.0,2002
12667,-60.0,0.268,-61.75,2002
12668,-60.0,381.554,-62.25,2002
12669,-60.5,0.0,-61.0,2002
12670,-60.5,0.0,-61.5,2002
12671,-60.5,1.097,-62.0,2002
12672,-61.0,0.0,-61.25,2002
12673,-61.0,0.076,-61.75,2002
12674,-58.5,0.0,-60.5,2002
12675,-58.5,0.0,-61.0,2002
12676,-58.5,0.369,-61.6,2002
12677,-59.0,0.0,-61.75,2002
12678,-59.5,0.0,-61.5,2002
12679,-60.0,0.043,-61.25,2002
12680,-57.5,0.0,-60.0,2002
12681,-57.5,0.0,-60.25,2002
12682,-57.5,0.0,-60.5,2002
12683,-57.5,0.0,-60.75,2002
12684,-57.5,3.534,-61.25,2002
12685,-57.5,0.139,-61.5,2002
12686,-58.5,0.051,-60.0,2002
12687,-54.9631,6.622,-60.4423,2003
12688,-54.9631,152.308,-60.4423,2003
12689,-55.3,0.0,-59.4517,2003
12690,-55.3,0.0,-59.4517,2003
12691,-67.4375,0.0,-63.715,2003
12692,-67.7287,1.776,-63.5937,2003
12693,-54.3617,6.622,-62.4141,2003
12694,-54.3617,0.0,-62.4141,2003
12695,-54.6637,0.0,-61.4324,2003
12696,-54.6637,0.0,-61.4324,2003
12697,-68.2928,0.824,-64.61,2003
12698,-68.5983,0.0,-64.4918,2003
12699,-68.8718,0.473,-64.3545,2003
12700,-52.7628,0.0,-61.5,2003
12701,-52.7628,0.0,-61.5,2003
12702,-53.3491,0.0,-62.4343,2003
12703,-53.3491,0.0,-62.4343,2003
12704,-64.5057,33.521,-65.4975,2003
12705,-51.5909,0.0,-59.5788,2003
12706,-51.5909,0.0,-59.5788,2003
12707,-52.2142,0.0,-60.5096,2003
12708,-52.2142,0.0,-60.5096,2003
12709,-64.1358,33.938,-65.2178,2003
12710,-64.7897,0.078,-65.398,2003
12711,-66.1728,10.534,-65.485,2003
12712,-66.485,37.481,-65.3647,2003
12713,-66.7903,49.47,-65.2427,2003
12714,-50.48,3.311,-57.6117,2003
12715,-50.48,3.311,-57.6117,2003
12716,-51.0931,3.311,-58.6111,2003
12717,-51.0931,0.0,-58.6111,2003
12718,-56.5,0.12,-62.5,2003
12719,-57.0,0.0,-62.25,2003
12720,-57.0,0.487,-62.75,2003
12721,-57.5,0.272,-62.03,2003
12722,-57.5,0.0,-62.5,2003
12723,-67.0902,0.051,-65.1118,2003
12724,-67.3757,5.889,-64.9917,2003
12725,-67.6885,0.903,-64.8673,2003
12726,-67.9828,4.576,-64.7437,2003
12727,-49.5539,0.0,-57.6119,2003
12728,-49.5539,0.0,-57.6119,2003
12729,-50.0513,0.0,-56.5546,2003
12730,-50.0513,0.0,-56.5546,2003
12731,-57.5,67.271,-63.0,2003
12732,-58.0,0.0,-62.25,2003
12733,-58.0,0.119,-62.75,2003
12734,-58.5,0.058,-62.5,2003
12735,-58.5,0.0,-63.0,2003
12736,-59.0,63.947,-62.75,2003
12737,-48.9362,0.0,-59.579,2003
12738,-48.9362,33.11,-59.579,2003
12739,-49.2747,0.0,-58.5867,2003
12740,-49.2747,0.0,-58.5867,2003
12741,-59.0,11.32,-63.25,2003
12742,-59.5,16.678,-63.0,2003
12743,-60.0,0.723,-62.75,2003
12744,-60.5,1.524,-63.5,2003
12745,-61.0,0.071,-63.25,2003
12746,-48.2291,0.0,-61.5054,2003
12747,-48.2291,0.0,-61.5054,2003
12748,-48.6671,3.311,-60.5364,2003
12749,-48.6671,0.0,-60.5364,2003
12750,-61.5,0.194,-62.5,2003
12751,-61.5,0.038,-63.0,2003
12752,-62.0,0.662,-62.25,2003
12753,-62.0,3.144,-62.75,2003
12754,-62.5,0.711,-62.0,2003
12755,-62.5,15.683,-62.5,2003
12756,-63.0,0.481,-62.25,2003
12757,-45.676,0.0,-61.2368,2003
12758,-45.676,0.0,-61.2368,2003
12759,-46.0804,0.0,-61.5739,2003
12760,-46.0804,0.0,-61.5739,2003
12761,-48.2159,0.0,-61.6966,2003
12762,-48.2159,0.0,-61.6966,2003
12763,-60.0,0.041,-62.25,2003
12764,-60.5,3.788,-62.0,2003
12765,-61.0,2.131,-61.75,2003
12766,-61.0,0.037,-62.25,2003
12767,-61.5,0.873,-61.5,2003
12768,-61.5,0.215,-62.0,2003
12769,-62.0,1.809,-61.75,2003
12770,-47.0137,0.0,-60.0818,2003
12771,-47.0137,0.0,-60.0818,2003
12772,-59.5,47.042,-61.5,2003
12773,-59.5,0.773,-62.0,2003
12774,-60.0,6.445,-61.25,2003
12775,-60.0,5.919,-61.75,2003
12776,-60.5,1.122,-61.0,2003
12777,-60.5,0.041,-61.5,2003
12778,-61.0,0.0,-61.25,2003
12779,-69.8198,0.825,-65.2405,2003
12780,-46.319,0.0,-58.1042,2003
12781,-46.319,0.0,-58.1042,2003
12782,-46.6396,0.0,-59.0908,2003
12783,-46.6396,6.622,-59.0908,2003
12784,-58.5,1.497,-60.0,2003
12785,-58.5,0.253,-60.5,2003
12786,-58.5,6.225,-61.0,2003
12787,-58.5,0.155,-61.6,2003
12788,-59.0,5.505,-61.75,2003
12789,-67.967,2.39,-65.9935,2003
12790,-68.2758,6.055,-65.8712,2003
12791,-68.5743,62.835,-65.7422,2003
12792,-68.8962,1.293,-65.6342,2003
12793,-69.203,12.467,-65.5058,2003
12794,-69.5007,5.871,-65.3653,2003
12795,-45.7518,0.0,-56.1226,2003
12796,-45.7518,0.0,-56.1226,2003
12797,-45.9849,0.0,-57.1213,2003
12798,-45.9849,0.0,-57.1213,2003
12799,-57.5,4.056,-60.0,2003
12800,-57.5,2.798,-60.25,2003
12801,-57.5,4.97,-60.5,2003
12802,-57.5,4.243,-60.75,2003
12803,-57.5,0.621,-61.0,2003
12804,-57.5,1.826,-61.25,2003
12805,-57.5,17.356,-61.5,2003
12806,-57.5,29.295,-61.75,2003
12807,-67.3398,0.246,-66.2592,2003
12808,-67.654,5.572,-66.1238,2003
12809,-69.2253,0.564,-66.7513,2003
12810,-44.8165,0.0,-58.0821,2003
12811,-44.8165,0.0,-58.0821,2003
12812,-45.2916,0.0,-57.0876,2003
12813,-45.2916,0.0,-57.0876,2003
12814,-56.5,1.157,-60.0,2003
12815,-56.5,949.523,-60.25,2003
12816,-57.0,3.99,-60.25,2003
12817,-57.0,0.039,-60.75,2003
12818,-57.0,0.825,-61.25,2003
12819,-57.0,1.315,-61.75,2003
12820,-68.9305,20.665,-66.9015,2003
12821,-69.5458,0.04,-66.6238,2003
12822,-69.8508,16.894,-66.5122,2003
12823,-70.1743,22.948,-66.369,2003
12824,-70.4595,18.974,-66.2543,2003
12825,-43.9665,0.0,-60.0225,2003
12826,-43.9665,0.0,-60.0225,2003
12827,-44.419,0.0,-59.0537,2003
12828,-44.419,0.0,-59.0537,2003
12829,-55.75,2.59,-61.25,2003
12830,-55.75,0.647,-61.5,2003
12831,-55.75,0.231,-61.75,2003
12832,-56.5,6.05,-60.5,2003
12833,-56.5,2.692,-60.75,2003
12834,-56.5,0.74,-61.0,2003
12835,-56.5,0.955,-61.25,2003
12836,-56.5,10.325,-61.5,2003
12837,-56.5,0.04,-61.75,2003
12838,-70.7828,0.03,-66.118,2003
12839,-71.096,0.103,-65.9898,2003
12840,-55.0,6.555,-60.0,2003
12841,-55.0,2.519,-60.25,2003
12842,-55.75,4.752,-60.0,2003
12843,-55.75,10.755,-60.25,2003
12844,-55.75,17.403,-60.5,2003
12845,-55.75,22.851,-60.75,2003
12846,-55.75,1.278,-61.0,2003
12847,-69.6422,1.741,-67.9013,2003
12848,-71.3883,0.0,-65.8563,2003
12849,-54.0,0.043,-60.0,2003
12850,-54.5,2.483,-60.25,2003
12851,-41.9933,0.0,-60.7317,2003
12852,-41.9933,0.0,-60.7317,2003
12853,-43.5077,0.0,-60.9225,2003
12854,-43.5077,0.0,-60.9225,2003
12855,-54.5,0.0,-61.25,2003
12856,-54.5,9.406,-61.5,2003
12857,-54.5,25.956,-61.75,2003
12858,-55.0,0.399,-61.25,2003
12859,-55.0,90.617,-61.5,2003
12860,-55.0,77.152,-61.75,2003
12861,-55.0,0.248,-62.0,2003
12862,-68.9453,0.0,-68.1635,2003
12863,-69.2658,43.502,-68.0377,2003
12864,-41.6858,0.0,-58.7421,2003
12865,-41.6858,0.0,-58.7421,2003
12866,-41.8439,0.0,-59.7375,2003
12867,-41.8439,0.0,-59.7375,2003
12868,-56.0,158.835,-62.0,2003
12869,-56.0,6.597,-62.25,2003
12870,-68.8387,2.207,-67.8387,2003
12871,-68.8443,0.119,-67.8353,2003
12872,-69.9552,0.08,-67.7755,2003
12873,-70.282,11.119,-67.6505,2003
12874,-41.3754,0.0,-56.7511,2003
12875,-41.3754,0.0,-56.7511,2003
12876,-41.525,0.0,-57.7478,2003
12877,-41.525,0.0,-57.7478,2003
12878,-41.2217,0.0,-55.7586,2003
12879,-41.2217,0.0,-55.7586,2003
12880,-70.6235,0.017,-67.5078,2003
12881,-70.927,3.328,-67.373,2003
12882,-71.2038,26.114,-67.2552,2003
12883,-71.5525,1.49,-67.1065,2003
12884,-40.9833,0.0,-54.0989,2003
12885,-40.9833,0.0,-54.0989,2003
12886,-41.0759,0.0,-54.7631,2003
12887,-41.0759,0.0,-54.7631,2003
12888,-71.849,0.101,-66.9742,2003
12889,-72.1585,10.052,-66.8445,2003
12890,-72.4552,2.151,-66.72,2003
12891,-38.9672,0.0,-55.7267,2003
12892,-38.9672,0.0,-55.7267,2003
12893,-39.9848,0.0,-54.9069,2003
12894,-39.9848,0.0,-54.9069,2003
12895,-72.7383,0.164,-66.5905,2003
12896,-73.025,1.773,-66.4407,2003
12897,-62.0,9.109,-62.75,2003
12898,-62.5,0.51,-62.5,2003
12899,-61.0,4.752,-62.25,2003
12900,-61.5,1.846,-62.0,2003
12901,-61.5,39.394,-62.5,2003
12902,-62.0,0.0,-61.75,2003
12903,-62.0,0.737,-62.25,2003
12904,-62.5,0.345,-62.0,2003
12905,-63.0,82.488,-62.25,2003
12906,-59.5,0.778,-62.0,2003
12907,-60.0,4.172,-61.75,2003
12908,-60.0,0.0,-62.25,2003
12909,-60.5,14.174,-62.0,2003
12910,-61.0,0.137,-61.75,2003
12911,-61.5,34.973,-61.5,2003
12912,-59.0,4.666,-61.75,2003
12913,-59.5,11.782,-61.5,2003
12914,-60.0,0.504,-61.25,2003
12915,-60.5,0.171,-61.0,2003
12916,-60.5,6.877,-61.5,2003
12917,-61.0,0.041,-61.25,2003
12918,-38.62,0.077,-53.46,2003
12919,-38.62,0.094,-53.46,2003
12920,-38.62,0.73,-53.46,2003
12921,-38.62,0.47,-53.46,2003
12922,-39.15,0.21,-53.82,2003
12923,-39.15,2.51,-53.82,2003
12924,-39.15,0.0,-53.82,2003
12925,-39.15,0.0,-53.82,2003
12926,-39.21,0.0,-53.51,2003
12927,-39.21,0.0,-53.51,2003
12928,-39.21,0.0,-53.51,2003
12929,-39.21,0.0,-53.51,2003
12930,-57.5,6.388,-60.0,2003
12931,-58.5,0.041,-60.0,2003
12932,-58.5,2.319,-60.5,2003
12933,-58.5,6.352,-61.0,2003
12934,-58.5,15.613,-61.6,2003
12935,-37.97,28.9,-53.71,2003
12936,-37.97,8.42,-53.71,2003
12937,-37.97,0.0,-53.71,2003
12938,-37.97,0.0,-53.71,2003
12939,-38.53,1.77,-53.8,2003
12940,-38.53,48.4,-53.8,2003
12941,-38.53,0.0,-53.8,2003
12942,-38.53,0.0,-53.8,2003
12943,-57.5,23.018,-60.25,2003
12944,-57.5,0.035,-60.5,2003
12945,-57.5,4.055,-60.75,2003
12946,-57.5,0.363,-61.0,2003
12947,-57.5,1.031,-61.25,2003
12948,-57.5,10.775,-61.5,2003
12949,-37.94,0.89,-53.45,2003
12950,-37.94,0.28,-53.45,2003
12951,-37.94,0.25,-53.45,2003
12952,-37.94,0.0,-53.45,2003
12953,-57.0,0.121,-61.25,2003
12954,-56.5,0.922,-60.0,2003
12955,-56.5,0.414,-60.25,2003
12956,-56.5,0.0,-60.5,2003
12957,-56.5,0.0,-60.75,2003
