,year,dcmlLtt,dcmlLng
6945,2003,-66.369,-70.17429999999999
6946,2003,-66.2543,-70.4595
6947,2003,-60.02250000000001,-43.9665
6948,2003,-59.0537,-44.419
6949,2003,-61.25,-55.75
6950,2003,-61.5,-55.75
6951,2003,-61.75,-55.75
6952,2003,-60.5,-56.5
6953,2003,-60.75,-56.5
6954,2003,-61.0,-56.5
6955,2003,-61.25,-56.5
6956,2003,-61.5,-56.5
6957,2003,-61.75,-56.5
6958,2003,-66.118,-70.7828
6959,2003,-65.9898,-71.096
6960,2003,-60.0,-55.0
6961,2003,-60.25,-55.0
6962,2003,-60.0,-55.75
6963,2003,-60.25,-55.75
6964,2003,-60.5,-55.75
6965,2003,-60.75,-55.75
6966,2003,-61.0,-55.75
6967,2003,-67.9013,-69.6422
6968,2003,-65.85629999999999,-71.38829999999999
6969,2003,-60.0,-54.0
6970,2003,-60.25,-54.5
6971,2003,-60.7317,-41.993300000000005
6972,2003,-60.92250000000001,-43.5077
6973,2003,-61.25,-54.5
6974,2003,-61.5,-54.5
6975,2003,-61.75,-54.5
6976,2003,-61.25,-55.0
6977,2003,-61.5,-55.0
6978,2003,-61.75,-55.0
6979,2003,-62.0,-55.0
6980,2003,-68.1635,-68.9453
6981,2003,-68.0377,-69.2658
6982,2003,-58.74210000000001,-41.6858
6983,2003,-59.7375,-41.8439
6984,2003,-62.0,-56.0
6985,2003,-62.25,-56.0
6986,2003,-67.83869999999999,-68.83869999999999
6987,2003,-67.83529999999999,-68.8443
6988,2003,-67.7755,-69.9552
6989,2003,-67.6505,-70.282
6990,2003,-56.7511,-41.3754
6991,2003,-57.7478,-41.525000000000006
6992,2003,-55.7586,-41.221700000000006
6993,2003,-67.5078,-70.62349999999999
6994,2003,-67.37299999999999,-70.927
6995,2003,-67.2552,-71.2038
6996,2003,-67.1065,-71.5525
6997,2003,-54.09890000000001,-40.9833
6998,2003,-54.76310000000001,-41.0759
6999,2003,-66.97420000000001,-71.849
7000,2003,-66.84450000000001,-72.15849999999999
7001,2003,-66.72,-72.4552
7002,2003,-55.72670000000001,-38.9672
7003,2003,-54.9069,-39.98479999999999
7004,2003,-66.5905,-72.7383
7005,2003,-66.4407,-73.02499999999999
7006,2003,-62.75,-62.0
7007,2003,-62.5,-62.5
7008,2003,-62.25,-61.0
7009,2003,-62.0,-61.5
7010,2003,-62.5,-61.5
7011,2003,-61.75,-62.0
7012,2003,-62.25,-62.0
7013,2003,-62.0,-62.5
7014,2003,-62.25,-63.0
7015,2003,-62.0,-59.5
7016,2003,-61.75,-60.0
7017,2003,-62.25,-60.0
7018,2003,-62.0,-60.5
7019,2003,-61.75,-61.0
7020,2003,-61.5,-61.5
7021,2003,-61.75,-59.0
7022,2003,-61.5,-59.5
7023,2003,-61.25,-60.0
7024,2003,-61.0,-60.5
7025,2003,-61.5,-60.5
7026,2003,-61.25,-61.0
7027,2003,-53.46,-38.620000000000005
7028,2003,-53.46,-38.620000000000005
7029,2003,-53.82,-39.15
7030,2003,-53.82,-39.15
7031,2003,-53.51,-39.21
7032,2003,-53.51,-39.21
7033,2003,-60.0,-57.5
7034,2003,-60.0,-58.5
7035,2003,-60.5,-58.5
7036,2003,-61.0,-58.5
7037,2003,-61.6,-58.5
7038,2003,-53.71,-37.97
7039,2003,-53.71,-37.97
7040,2003,-53.8,-38.53
7041,2003,-53.8,-38.53
7042,2003,-60.25,-57.5
7043,2003,-60.5,-57.5
7044,2003,-60.75,-57.5
7045,2003,-61.0,-57.5
7046,2003,-61.25,-57.5
7047,2003,-61.5,-57.5
7048,2003,-53.45,-37.94
7049,2003,-53.45,-37.94
7050,2003,-61.25,-57.0
7051,2003,-60.0,-56.5
7052,2003,-60.25,-56.5
7053,2003,-60.5,-56.5
7054,2003,-60.75,-56.5
7055,2003,-61.0,-56.5
7056,2003,-60.25,-57.0
7057,2003,-60.75,-57.0
7058,2003,-60.5,-55.75
7059,2003,-60.75,-55.75
7060,2003,-61.0,-55.75
7061,2003,-61.25,-55.75
7062,2003,-61.5,-55.75
7063,2003,-61.75,-55.75
7064,2003,-61.25,-56.5
7065,2003,-61.5,-56.5
7066,2003,-61.75,-56.5
7067,2003,-60.0,-55.0
7068,2003,-60.25,-55.0
7069,2003,-60.5,-55.0
7070,2003,-60.75,-55.0
7071,2003,-60.0,-55.75
7072,2003,-60.25,-55.75
7073,2003,-60.25,-54.5
7074,2003,-60.75,-54.5
7075,2003,-61.25,-54.5
7076,2003,-61.75,-54.5
7077,2003,-61.0,-55.0
7078,2003,-61.25,-55.0
7079,2003,-61.5,-55.0
7080,2003,-61.75,-55.0
7081,2003,-61.252300000000005,-53.7558
7082,2003,-61.011199999999995,-53.978100000000005
7083,2003,-61.4997,-53.9853
7084,2003,-61.751,-53.9856
7085,2003,-60.7505,-53.9912
7086,2003,-60.5008,-53.99210000000001
7087,2003,-60.2512,-53.994
7088,2003,-62.0034,-53.995000000000005
7089,2003,-60.0,-54.0
7090,2003,-62.0,-55.0
7091,2003,-62.4855,-55.989
7092,2003,-62.0,-56.0
7093,2003,-62.5,-56.5
7094,2003,-62.25,-57.0
7095,2003,-61.75,-57.0
7096,2003,-62.75,-57.0
7097,2003,-61.75,-57.5
7098,2003,-62.03,-57.5
7099,2003,-62.5,-57.5
7100,2003,-62.25,-58.0
7101,2003,-62.75,-58.0
7102,2003,-62.5,-58.5
7103,2003,-63.0,-58.5
7104,2003,-62.75,-59.0
7105,2003,-62.5104,-59.4357
7106,2003,-63.0,-59.5
7107,2003,-62.75,-60.0
7108,2003,-63.25,-60.0
7109,2003,-63.0,-60.5
7110,2003,-63.5,-60.5
7111,2003,-62.75,-61.0
7112,2003,-63.0,-61.5
7113,2003,-52.272000000000006,30.657300000000003
7114,2003,-51.608700000000006,31.0445
7115,2003,-51.9482,30.8465
7116,2003,-50.0143,31.935699999999997
7117,2003,-54.0002,30.9868
7118,2004,-64.0925,-66.5497
7119,2004,-63.9714,-66.8424
7120,2004,-63.8457,-67.1862
7121,2004,-63.7102,-67.45720000000001
7122,2004,-63.5911,-67.736
7123,2004,-64.86420000000001,-67.7082
7124,2004,-64.74440000000001,-68.01790000000001
7125,2004,-64.60629999999999,-68.2893
7126,2004,-64.49350000000001,-68.58120000000001
7127,2004,-65.34700000000001,-66.4581
7128,2004,-65.227,-66.7628
7129,2004,-65.11829999999999,-67.11
7130,2004,-64.99690000000001,-67.41590000000001
7131,2004,-65.20720000000001,-64.1619
7132,2004,-65.3914,-64.8047
7133,2004,-65.4741,-66.1242
7134,2004,-64.8906,-64.2213
7135,2004,-64.92460000000001,-64.38529999999999
7136,2004,-62.75,-62.0
7137,2004,-62.5,-62.5
7138,2004,-64.8352,-64.18069999999999
7139,2004,-62.25,-61.0
7140,2004,-62.0,-61.5
7141,2004,-62.5,-61.5
7142,2004,-62.25,-62.0
7143,2004,-62.0,-62.5
7144,2004,-62.0,-59.5
7145,2004,-61.75,-60.0
7146,2004,-62.25,-60.0
7147,2004,-62.0,-60.5
7148,2004,-61.75,-61.0
7149,2004,-61.5,-61.5
7150,2004,-61.75,-62.0
7151,2004,-66.25420000000001,-67.3459
7152,2004,-66.1173,-67.6836
7153,2004,-66.0054,-67.9791
7154,2004,-61.5,-58.5
7155,2004,-61.75,-59.0
7156,2004,-61.5,-59.5
7157,2004,-61.25,-60.0
7158,2004,-61.0,-60.5
7159,2004,-61.5,-60.5
7160,2004,-61.25,-61.0
7161,2004,-65.8838,-68.2517
7162,2004,-65.7562,-68.5663
7163,2004,-65.62509999999999,-68.92920000000001
7164,2004,-65.5049,-69.1819
7165,2004,-60.0,-58.5
7166,2004,-60.5,-58.5
7167,2004,-61.0,-58.5
7168,2004,-65.363,-69.4993
7169,2004,-65.2277,-69.7913
7170,2004,-60.0,-57.5
7171,2004,-60.25,-57.5
7172,2004,-60.5,-57.5
7173,2004,-60.75,-57.5
7174,2004,-61.0,-57.5
7175,2004,-61.25,-57.5
7176,2004,-61.5,-57.5
7177,2004,-61.75,-57.5
7178,2004,-66.2538,-70.49790000000002
7179,2004,-66.12569999999998,-70.7867
7180,2004,-65.9755,-71.08829999999999
7181,2004,-65.85379999999999,-71.3742
7182,2004,-60.0,-56.5
7183,2004,-60.25,-56.5
7184,2004,-60.25,-57.0
7185,2004,-60.75,-57.0
7186,2004,-61.25,-57.0
7187,2004,-61.75,-57.0
7188,2004,-66.64229999999999,-69.57029999999999
7189,2004,-66.37169999999999,-70.1674
7190,2004,-60.5,-56.5
7191,2004,-60.75,-56.5
7192,2004,-61.0,-56.5
7193,2004,-61.25,-56.5
7194,2004,-61.5,-56.5
7195,2004,-61.75,-56.5
7196,2004,-67.91220000000001,-69.61829999999999
7197,2004,-66.5147,-69.8712
7198,2004,-60.0,-55.75
7199,2004,-60.25,-55.75
7200,2004,-60.5,-55.75
7201,2004,-60.75,-55.75
7202,2004,-61.0,-55.75
7203,2004,-61.25,-55.75
7204,2004,-61.5,-55.75
7205,2004,-61.75,-55.75
7206,2004,-68.1622,-68.91980000000001
7207,2004,-60.0,-55.0
7208,2004,-60.25,-55.0
7209,2004,-60.5,-55.0
7210,2004,-60.75,-55.0
7211,2004,-61.0,-55.0
7212,2004,-61.25,-55.0
7213,2004,-61.5,-55.0
7214,2004,-60.25,-54.5
7215,2004,-60.75,-54.5
7216,2004,-61.25,-54.5
7217,2004,-61.75,-54.5
7218,2004,-61.75,-55.0
7219,2004,-67.98490000000001,-69.39620000000001
7220,2004,-67.77829999999999,-69.96420000000002
7221,2004,-60.0,-54.0
7222,2004,-60.25,-54.0
7223,2004,-60.5,-54.0
7224,2004,-60.75,-54.0
7225,2004,-61.0,-54.0
7226,2004,-61.5,-54.0
7227,2004,-62.0,-54.5
7228,2004,-67.6345,-70.28960000000001
7229,2004,-67.51920000000001,-70.5669
7230,2004,-67.3742,-70.91710000000002
7231,2004,-62.0,-55.5
7232,2004,-62.0,-56.0
7233,2004,-62.25,-56.0
7234,2004,-62.5,-56.0
7235,2004,-62.5,-56.5
7236,2004,-62.25,-57.0
7237,2004,-62.1,-57.4
7238,2004,-67.2382,-71.242
7239,2004,-67.1276,-71.5097
7240,2004,-66.98780000000001,-71.8625
7241,2004,-66.8417,-72.1292
7242,2004,-62.5,-57.5
7243,2004,-62.25,-58.0
7244,2004,-66.7064,-72.44260000000001
7245,2004,-66.5905,-72.7197
7246,2004,-66.45460000000001,-73.01790000000001
7247,2004,-62.5,-58.5
7248,2004,-62.25,-59.0
7249,2004,-62.75,-59.0
7250,2004,-62.5,-59.5
7251,2004,-63.0,-59.5
7252,2004,-62.75,-60.0
7253,2004,-63.0,-60.5
7254,2004,-66.5804,-67.1878
7255,2004,-66.8977,-68.90420000000002
7256,2004,-66.7794,-69.2626
7257,2004,-63.25,-60.0
7258,2004,-63.5,-60.5
7259,2004,-63.25,-61.0
7260,2004,-63.0,-61.5
7261,2004,-66.137,-66.3078
7262,2004,-62.5,-61.5
7263,2004,-62.25,-62.0
7264,2004,-62.75,-62.0
7265,2004,-62.0,-62.5
7266,2004,-62.5,-62.5
7267,2004,-62.25,-63.0
7268,2004,-62.25,-60.0
7269,2004,-62.0,-60.5
7270,2004,-61.75,-61.0
7271,2004,-62.25,-61.0
7272,2004,-61.5,-61.5
7273,2004,-62.0,-61.5
7274,2004,-61.75,-62.0
7275,2004,-62.0,-59.5
7276,2004,-61.25,-60.0
7277,2004,-61.75,-60.0
7278,2004,-61.0,-60.5
7279,2004,-61.5,-60.5
7280,2004,-61.25,-61.0
7281,2004,-60.5,-58.5
7282,2004,-61.0,-58.5
7283,2004,-61.5,-58.5
7284,2004,-61.75,-59.0
7285,2004,-61.5,-59.5
7286,2004,-60.0,-57.5
7287,2004,-60.25,-57.5
7288,2004,-60.5,-57.5
7289,2004,-60.75,-57.5
7290,2004,-61.0,-57.5
7291,2004,-61.25,-57.5
7292,2004,-60.0,-58.5
7293,2004,-60.25,-57.0
7294,2004,-60.75,-57.0
7295,2004,-61.75,-57.0
7296,2004,-61.5,-57.5
7297,2004,-61.75,-57.5
7298,2004,-60.0,-56.5
7299,2004,-60.25,-56.5
7300,2004,-60.5,-56.5
7301,2004,-60.75,-56.5
7302,2004,-61.0,-56.5
7303,2004,-61.25,-56.5
7304,2004,-61.5,-56.5
7305,2004,-61.75,-56.5
7306,2004,-62.25,-55.0
7307,2004,-60.0,-55.75
7308,2004,-60.25,-55.75
7309,2004,-60.5,-55.75
7310,2004,-60.75,-55.75
7311,2004,-61.0,-55.75
7312,2004,-61.25,-55.75
7313,2004,-61.5,-55.75
7314,2004,-61.75,-55.75
7315,2004,-60.0,-55.0
7316,2004,-60.25,-55.0
7317,2004,-60.5,-55.0
7318,2004,-60.75,-55.0
7319,2004,-61.0,-55.0
7320,2004,-61.25,-55.0
7321,2004,-61.5,-55.0
7322,2004,-61.75,-55.0
7323,2004,-62.0,-55.0
7324,2004,-60.0,-54.0
7325,2004,-60.75,-54.5
7326,2004,-61.25,-54.5
7327,2004,-61.75,-54.5
7328,2004,-62.0,-54.5
7329,2004,-54.0835,-40.0001
7330,2004,-54.0823,-41.499500000000005
7331,2004,-53.9335,-40.7505
7332,2004,-53.783100000000005,-41.5005
7333,2004,-53.770900000000005,-38.2768
7334,2004,-53.7833,-40.0003
7335,2004,-53.633,-39.2714
7336,2004,-53.633,-40.7497
7337,2004,-53.633100000000006,-42.2499
7338,2004,-53.4834,-43.0003
7339,2004,-53.4833,-41.5003
7340,2004,-53.4873,-38.4999
7341,2004,-53.4843,-39.9997
7342,2004,-53.4835,-37.0167
7343,2004,-53.619,-38.1472
7344,2004,-53.6071,-38.037
7345,2004,-53.25,-38.139
7346,2004,-53.492900000000006,-39.251
7347,2004,-53.758500000000005,-38.5936
7348,2004,-53.8463,-39.1435
7349,2004,-53.4317,-38.69540000000001
7350,2004,-53.6497,-38.1
7351,2004,-69.9833,-5.983300000000001
7352,2004,-69.3333,-6.0
7353,2004,-69.66669999999999,-6.0
7354,2004,-70.3,-6.0833
7355,2004,-70.3333,-3.9667
7356,2004,-70.0,-3.9833
7357,2004,-69.64999999999999,-4.0
7358,2004,-68.3167,-3.9833
7359,2004,-68.0,-4.0
7360,2004,-69.0,-4.0
7361,2004,-68.64999999999999,-4.033300000000001
7362,2004,-69.3167,-4.0667
7363,2004,-67.0,-3.9833
7364,2004,-67.66669999999999,-3.9833
7365,2004,-66.3333,-4.0
7366,2004,-66.66669999999999,-4.0
7367,2004,-67.3333,-4.0
7368,2004,-65.66669999999999,-3.9833
7369,2004,-64.0,-4.0
7370,2004,-64.3333,-4.0
7371,2004,-64.66669999999999,-4.0
7372,2004,-64.9833,-4.0
7373,2004,-65.3333,-4.0
7374,2004,-65.9833,-4.0833
7375,2004,-64.3167,-2.0
7376,2004,-64.66669999999999,-2.0
7377,2004,-64.9833,-2.0
7378,2004,-64.0167,-2.0333
7379,2004,-65.3333,-1.9833
7380,2004,-66.66669999999999,-1.9833
7381,2004,-65.64999999999999,-2.0
7382,2004,-66.0,-2.0
7383,2004,-66.3333,-2.0
7384,2004,-67.3333,-1.9833
7385,2004,-67.66669999999999,-1.9833
7386,2004,-67.9833,-2.0
7387,2004,-68.3333,-2.0
7388,2004,-68.66669999999999,-2.0
7389,2004,-67.0,-2.0
7390,2004,-67.0,-2.0
7391,2004,-69.3333,-2.0
7392,2004,-69.64999999999999,-2.0
7393,2004,-69.0167,-2.0333
7394,2004,-69.0,0.0
7395,2004,-69.3333,-0.0167
7396,2004,-68.0167,0.0
7397,2004,-67.3333,-0.0167
7398,2004,-67.66669999999999,-0.0167
7399,2004,-68.3333,-0.0167
7400,2004,-68.66669999999999,-0.05
7401,2004,-66.68329999999999,0.0
7402,2004,-66.3433,-0.0024
7403,2004,-67.0,-0.0167
7404,2004,-66.0459,-0.017
7405,2004,-65.6779,-0.0172
7406,2004,-64.4684,-0.0001
7407,2004,-64.3452,-0.0036
7408,2004,-64.08460000000001,-0.0041
7409,2004,-65.04310000000001,-0.0067
7410,2004,-65.3433,-0.0157
7411,2004,-62.3333,0.0
7412,2004,-63.0,0.0
7413,2004,-62.666700000000006,-0.0167
7414,2004,-63.3333,-0.0167
7415,2004,-63.666700000000006,-0.0167
7416,2004,-61.0,0.0
7417,2004,-61.3333,0.0
7418,2004,-61.666700000000006,0.0
7419,2004,-62.0,-0.0167
7420,2004,-61.3333,-1.9833
7421,2004,-61.666700000000006,-1.9833
7422,2004,-62.0,-1.9833
7423,2004,-61.0,-2.0
7424,2004,-62.3167,-2.0
7425,2004,-63.0,-2.0
7426,2004,-63.3167,-2.0
7427,2004,-62.666700000000006,-2.0167
7428,2005,-55.2712,-36.4984
7429,2005,-55.4496,-36.6264
7430,2005,-55.6292,-36.7443
7431,2005,-55.807599999999994,-36.8659
7432,2005,-55.9819,-37.0049
7433,2005,-54.916,-36.2498
7434,2005,-55.0945,-36.3732
7435,2005,-55.5366,-37.2576
7436,2005,-55.70890000000001,-37.41759999999999
7437,2005,-54.8237,-36.7212
7438,2005,-54.9863,-36.8487
7439,2005,-55.177,-37.002500000000005
7440,2005,-55.35439999999999,-37.1416
7441,2005,-54.6634,-37.198600000000006
7442,2005,-54.8435,-37.3381
7443,2005,-55.0294,-37.4747
7444,2005,-55.216,-37.6022
7445,2005,-55.4086,-37.730900000000005
7446,2005,-55.0881,-38.099700000000006
7447,2005,-55.26670000000001,-38.23850000000001
7448,2005,-64.8173,-64.7398
7449,2005,-64.34,-65.96740000000001
7450,2005,-64.2084,-66.24720000000002
7451,2005,-64.70190000000001,-65.03229999999999
7452,2005,-53.89,-37.908
7453,2005,-53.7137,-37.9647
7454,2005,-64.58239999999999,-65.3404
7455,2005,-64.9017,-64.18679999999999
7456,2005,-64.94190000000002,-64.392
7457,2005,-64.4538,-65.6661
7458,2005,-62.25,-61.0
7459,2005,-62.5,-61.5
7460,2005,-62.25,-62.0
7461,2005,-62.75,-62.0
7462,2005,-62.0,-62.5
7463,2005,-62.5,-62.5
7464,2005,-62.25,-63.0
7465,2005,-66.12629999999999,-67.6618
7466,2005,-66.0021,-67.9526
7467,2005,-65.8666,-68.2698
7468,2005,-65.7573,-68.604
7469,2005,-65.6126,-68.87859999999999
7470,2005,-62.0,-59.5
7471,2005,-62.25,-60.0
7472,2005,-62.0,-60.5
7473,2005,-61.5,-61.5
7474,2005,-62.0,-61.5
7475,2005,-61.0,-61.75
7476,2005,-61.75,-62.0
7477,2005,-65.4824,-69.1964
7478,2005,-65.3643,-69.4821
7479,2005,-65.24490000000002,-69.7796
7480,2005,-61.75,-59.0
7481,2005,-61.5,-59.5
7482,2005,-61.25,-60.0
7483,2005,-61.75,-60.0
7484,2005,-61.0,-60.5
7485,2005,-61.5,-60.5
7486,2005,-61.25,-61.0
7487,2005,-66.1246,-70.78120000000001
7488,2005,-65.98790000000001,-71.1009
7489,2005,-65.84490000000001,-71.3892
7490,2005,-60.0,-57.5
7491,2005,-60.25,-57.5
7492,2005,-60.5,-57.5
7493,2005,-60.0,-58.5
7494,2005,-60.5,-58.5
7495,2005,-61.0,-58.5
7496,2005,-61.5,-58.5
7497,2005,-66.7551,-69.2458
7498,2005,-66.62899999999999,-69.5589
7499,2005,-66.50760000000001,-69.8993
7500,2005,-66.3746,-70.1959
7501,2005,-66.2596,-70.4855
7502,2005,-61.25,-57.0
7503,2005,-61.75,-57.0
7504,2005,-60.75,-57.5
7505,2005,-61.0,-57.5
7506,2005,-61.25,-57.5
7507,2005,-61.5,-57.5
7508,2005,-61.75,-57.5
7509,2005,-68.02069999999999,-69.3077
7510,2005,-67.90050000000001,-69.6155
7511,2005,-60.0,-56.5
7512,2005,-60.25,-56.5
7513,2005,-60.5,-56.5
7514,2005,-60.75,-56.5
7515,2005,-61.0,-56.5
7516,2005,-60.25,-57.0
7517,2005,-60.75,-57.0
7518,2005,-60.5,-55.75
7519,2005,-60.75,-55.75
7520,2005,-61.0,-55.75
7521,2005,-61.25,-55.75
7522,2005,-61.5,-55.75
7523,2005,-61.75,-55.75
7524,2005,-61.25,-56.5
7525,2005,-61.5,-56.5
7526,2005,-61.75,-56.5
7527,2005,-68.2927,-68.60329999999999
7528,2005,-68.15229999999998,-68.96400000000001
7529,2005,-60.0,-55.0
7530,2005,-60.25,-55.0
7531,2005,-60.5,-55.0
7532,2005,-60.75,-55.0
7533,2005,-61.0,-55.0
7534,2005,-60.0,-55.75
7535,2005,-60.25,-55.75
7536,2005,-67.7817,-69.9569
7537,2005,-67.63929999999999,-70.254
7538,2005,-67.51610000000001,-70.57269999999998
7539,2005,-60.25,-54.5
7540,2005,-60.75,-54.5
7541,2005,-61.25,-54.5
7542,2005,-61.75,-54.5
7543,2005,-61.25,-55.0
7544,2005,-61.5,-55.0
7545,2005,-61.75,-55.0
7546,2005,-61.25,-53.9
7547,2005,-60.0,-54.0
7548,2005,-60.25,-54.0
7549,2005,-60.5,-54.0
7550,2005,-60.75,-54.0
7551,2005,-61.0,-54.0
7552,2005,-61.5,-54.0
7553,2005,-61.75,-54.0
7554,2005,-62.0,-54.0
7555,2005,-62.0,-55.0
7556,2005,-62.12500000000001,-55.0
7557,2005,-62.0,-56.0
7558,2005,-62.5,-56.0
7559,2005,-62.75,-56.0
7560,2005,-62.5,-56.5
7561,2005,-67.3779,-70.9059
7562,2005,-67.24320000000002,-71.2286
7563,2005,-67.12329999999999,-71.50720000000001
7564,2005,-67.0,-71.84450000000001
7565,2005,-66.85539999999999,-72.1291
7566,2005,-62.25,-57.0
7567,2005,-62.75,-57.0
7568,2005,-62.1,-57.4
7569,2005,-62.5,-57.5
7570,2005,-63.0,-57.5
7571,2005,-62.5,-58.0
7572,2005,-62.75,-58.0
7573,2005,-62.5,-58.5
7574,2005,-66.715,-72.4153
7575,2005,-66.5801,-72.74040000000001
7576,2005,-66.436,-73.04950000000001
7577,2005,-63.0,-58.5
7578,2005,-62.75,-59.0
7579,2005,-63.25,-59.0
7580,2005,-62.5,-59.5
7581,2005,-63.0,-59.5
7582,2005,-62.75,-60.0
7583,2005,-66.88499999999999,-68.91720000000002
7584,2005,-63.25,-60.0
7585,2005,-63.0,-60.5
7586,2005,-63.5,-60.5
7587,2005,-63.25,-61.0
7588,2005,-63.0,-61.5
7589,2005,-66.26180000000001,-67.3552
7590,2005,-65.4854,-64.5361
7591,2005,-62.75,-62.0
7592,2005,-62.5,-61.5
7593,2005,-62.25,-62.0
7594,2005,-62.0,-62.5
7595,2005,-62.5,-62.5
7596,2005,-62.25,-63.0
7597,2005,-62.0,-59.5
7598,2005,-62.25,-60.0
7599,2005,-62.0,-60.5
7600,2005,-62.25,-61.0
7601,2005,-61.5,-61.5
7602,2005,-62.0,-61.5
7603,2005,-61.0,-61.75
7604,2005,-61.75,-62.0
7605,2005,-61.5,-59.5
7606,2005,-61.25,-60.0
7607,2005,-61.75,-60.0
7608,2005,-61.0,-60.5
7609,2005,-61.5,-60.5
7610,2005,-61.25,-61.0
7611,2005,-60.0,-58.5
7612,2005,-60.5,-58.5
7613,2005,-61.0,-58.5
7614,2005,-61.5,-58.5
7615,2005,-61.75,-59.0
7616,2005,-61.75,-57.0
7617,2005,-60.0,-57.5
7618,2005,-60.25,-57.5
7619,2005,-60.5,-57.5
7620,2005,-60.75,-57.5
7621,2005,-61.0,-57.5
7622,2005,-61.25,-57.5
7623,2005,-61.5,-57.5
7624,2005,-61.75,-57.5
7625,2005,-60.0,-56.5
7626,2005,-60.25,-56.5
7627,2005,-60.5,-56.5
7628,2005,-60.75,-56.5
7629,2005,-60.25,-57.0
7630,2005,-60.75,-57.0
7631,2005,-61.25,-57.0
7632,2006,-64.98790000000001,-67.39450000000001
7633,2006,-64.7284,-67.9729
7634,2006,-64.5991,-68.28229999999999
7635,2006,-64.47569999999999,-68.5547
7636,2006,-65.11410000000001,-67.0908
7637,2006,-64.8613,-67.71310000000001
7638,2006,-65.21190000000001,-64.1398
7639,2006,-65.5018,-64.46480000000001
7640,2006,-65.4824,-66.1544
7641,2006,-65.35239999999999,-66.44470000000001
7642,2006,-65.2304,-66.7544
7643,2006,-62.25,-62.0
7644,2006,-62.75,-62.0
7645,2006,-62.0,-62.5
7646,2006,-62.5,-62.5
7647,2006,-62.25,-63.0
7648,2006,-65.62989999999999,-68.87529999999998
7649,2006,-65.37069999999999,-69.50750000000001
7650,2006,-65.2467,-69.796
7651,2006,-61.25,-61.0
7652,2006,-62.25,-61.0
7653,2006,-61.5,-61.5
7654,2006,-62.0,-61.5
7655,2006,-62.5,-61.5
7656,2006,-61.75,-62.0
7657,2006,-66.1366,-67.6375
7658,2006,-66.01110000000001,-67.9589
7659,2006,-65.8821,-68.2803
7660,2006,-65.7591,-68.57509999999999
7661,2006,-65.5006,-69.2048
7662,2006,-62.0,-59.5
7663,2006,-61.75,-60.0
7664,2006,-62.25,-60.0
7665,2006,-61.5,-60.5
7666,2006,-62.0,-60.5
7667,2006,-61.25,-61.0
7668,2006,-62.0093,29.9911
7669,2006,-61.0,-58.5
7670,2006,-61.5,-58.5
7671,2006,-61.75,-59.0
7672,2006,-61.5,-59.5
7673,2006,-61.0,-60.5
7674,2006,-60.0,-61.25
7675,2006,-66.2578,-67.3443
7676,2006,-66.89,-68.91020000000002
7677,2006,-63.3272,30.0209
7678,2006,-60.0,-57.5
7679,2006,-60.25,-57.5
7680,2006,-60.5,-57.5
7681,2006,-60.75,-57.5
7682,2006,-60.0,-58.5
7683,2006,-60.5,-58.5
7684,2006,-66.7721,-69.24080000000001
7685,2006,-66.63499999999999,-69.53420000000001
7686,2006,-66.5129,-69.8905
7687,2006,-66.3826,-70.192
7688,2006,-66.2604,-70.501
7689,2006,-67.0034,29.986199999999997
7690,2006,-61.25,-57.0
7691,2006,-61.75,-57.0
7692,2006,-61.0,-57.5
7693,2006,-61.25,-57.5
7694,2006,-61.5,-57.5
7695,2006,-61.75,-57.5
7696,2006,-66.12869999999998,-70.79160000000002
7697,2006,-65.9838,-71.0873
7698,2006,-65.85589999999999,-71.38289999999999
7699,2006,-67.99750000000002,30.005
7700,2006,-60.0,-56.5
7701,2006,-60.25,-56.5
7702,2006,-60.5,-56.5
7703,2006,-60.75,-56.5
7704,2006,-60.25,-57.0
7705,2006,-60.75,-57.0
7706,2006,-66.0363,-73.87499999999999
7707,2006,-68.87799999999999,30.015
7708,2006,-68.693,30.0044
7709,2006,-69.062,30.004
7710,2006,-69.10799999999999,29.999
7711,2006,-61.0,-55.75
7712,2006,-61.25,-55.75
7713,2006,-61.5,-55.75
7714,2006,-61.75,-55.75
7715,2006,-61.0,-56.5
7716,2006,-61.25,-56.5
7717,2006,-61.5,-56.5
7718,2006,-61.75,-56.5
7719,2006,-66.5818,-72.7159
7720,2006,-66.44450000000002,-73.0324
7721,2006,-66.29310000000001,-73.31120000000001
7722,2006,-60.0,-55.0
7723,2006,-60.25,-55.0
7724,2006,-60.5,-55.0
7725,2006,-60.0,-55.75
7726,2006,-60.25,-55.75
7727,2006,-60.5,-55.75
7728,2006,-60.75,-55.75
7729,2006,-67.25750000000001,-71.21050000000001
7730,2006,-67.1185,-71.5031
7731,2006,-66.9884,-71.8193
7732,2006,-66.85,-72.12799999999999
7733,2006,-66.71720000000002,-72.412
7734,2006,-61.75,-54.0
7735,2006,-60.75,-55.0
7736,2006,-61.0,-55.0
7737,2006,-61.25,-55.0
7738,2006,-61.5,-55.0
7739,2006,-61.75,-55.0
7740,2006,-67.81160000000001,-69.21390000000001
7741,2006,-60.0,-54.0
7742,2006,-60.25,-54.0
7743,2006,-60.25,-54.0
7744,2006,-60.75,-54.0
7745,2006,-61.25,-54.0
7746,2006,-67.9059,-69.60799999999999
7747,2006,-67.7847,-69.94490000000002
7748,2006,-67.6491,-70.2771
7749,2006,-67.5129,-70.59160000000001
7750,2006,-67.387,-70.9259
