lon,lat,course,timestamp,speed
14.499115,-22.94705,179.1000061035,2019-12-21 20:42:57+00:00,0.0
14.4991466667,-22.9470933333,170.4,2019-12-22 08:51:03+00:00,0.0
14.49912,-22.9470933333,193.5,2019-12-22 20:55:15+00:00,0.0
14.4991466667,-22.9470933333,180.8,2019-12-23 09:11:12+00:00,0.0
14.4990933333,-22.9470666667,181.3,2019-12-23 21:05:07+00:00,0.0
14.49915,-22.9470616667,134.7,2019-12-24 09:13:26+00:00,0.0
14.4990666667,-22.94704,174.1,2019-12-24 21:16:02+00:00,0.0
14.4991466667,-22.9470666667,228.3,2019-12-25 09:10:22+00:00,0.0
14.4990666667,-22.94704,72.8,2019-12-25 21:22:24+00:00,0.0
14.49912,-22.94704,175.9,2019-12-26 09:15:21+00:00,0.0
14.4990766667,-22.9470316667,152.3,2019-12-26 21:07:13+00:00,0.0
14.4991466667,-22.9470933333,175.0,2019-12-27 09:15:42+00:00,0.0
14.4991016667,-22.94706,132.1999969482,2019-12-27 21:24:04+00:00,0.0
14.4991583333,-22.9470616667,162.8000030518,2019-12-28 07:26:26+00:00,0.0
14.4940516667,-22.952535,205.5,2019-12-28 15:46:48+00:00,0.0
14.4940566667,-22.9525483333,214.1999969482,2019-12-29 04:04:55+00:00,0.0
14.4960283333,-22.9511633333,232.5,2019-12-29 16:34:58+00:00,0.0
14.50056,-22.8730133333,353.8,2019-12-29 21:53:03+00:00,13.0
13.482165,-24.2527816667,210.6000061035,2019-12-30 05:49:37+00:00,13.5
11.61662,-26.3811316667,219.8999938965,2019-12-30 17:15:33+00:00,15.0
9.5373166667,-28.6735283333,219.0,2019-12-31 05:25:09+00:00,15.1000003815
7.8949866667,-30.4962666667,246.1,2019-12-31 14:19:35+00:00,15.8
6.0374133333,-32.4669866667,215.7,2020-01-01 00:31:32+00:00,15.8
4.06408,-34.9202666667,211.5,2020-01-01 12:22:12+00:00,14.7
3.5446666667,-35.41016,236.2,2020-01-01 15:32:13+00:00,13.6
1.702355,-37.68807,209.3000030518,2020-01-02 02:23:21+00:00,15.1999998093
-0.2586283333,-40.10999,211.5,2020-01-02 14:17:05+00:00,13.8999996185
-2.274755,-42.1821033333,221.6000061035,2020-01-03 02:26:33+00:00,13.6999998093
-4.49512,-44.16856,222.2,2020-01-03 14:24:45+00:00,11.5
-6.81758,-45.9142383333,222.5,2020-01-04 02:12:14+00:00,11.6999998093
-8.7579733333,-47.49552,215.5,2020-01-04 12:20:01+00:00,10.6
-9.32701,-48.0717883333,219.6000061035,2020-01-04 17:14:32+00:00,7.8000001907
-10.1386933333,-48.81864,212.8,2020-01-04 23:26:09+00:00,10.2
-10.5442666667,-49.2842133333,209.3,2020-01-05 03:20:08+00:00,7.9
-11.8483466667,-50.4284533333,220.3,2020-01-05 11:48:03+00:00,11.3
-14.3349866667,-51.6808533333,234.5,2020-01-05 22:18:06+00:00,13.8
-17.8253316667,-53.2695766667,230.6000061035,2020-01-06 10:15:45+00:00,13.5
-20.9609416667,-54.6190583333,232.1000061035,2020-01-06 20:07:01+00:00,13.6000003815
-23.2035466667,-55.4025333333,239.9,2020-01-07 02:46:05+00:00,12.9
-25.992255,-56.4601516667,243.5,2020-01-07 11:11:01+00:00,13.8999996185
-29.23128,-57.2092533333,244.8,2020-01-07 19:26:45+00:00,13.7
-33.3961833333,-58.37518,243.0,2020-01-08 07:10:16+00:00,10.8999996185
-37.8256266667,-59.5472266667,246.4,2020-01-08 19:06:04+00:00,12.9
-41.5026933333,-60.4204266667,240.9,2020-01-09 04:14:08+00:00,10.2
-42.2207466667,-60.6534933333,254.0,2020-01-09 06:27:34+00:00,13.4
-42.9509916667,-60.8045683333,279.8999938965,2020-01-09 08:51:11+00:00,13.3999996185
-43.371805,-60.69815,336.200012207,2020-01-09 10:24:20+00:00,5.3000001907
-44.53104,-60.5049333333,275.1,2020-01-09 13:35:27+00:00,11.0
-44.9384266667,-60.45664,296.1,2020-01-09 14:46:53+00:00,10.6
-45.578,-60.4090133333,306.9,2020-01-09 16:28:09+00:00,11.6
-45.9528266667,-60.40616,73.0,2020-01-09 19:00:15+00:00,6.8
-45.7226933333,-60.4242133333,187.7,2020-01-10 00:40:21+00:00,1.6
-45.8333066667,-60.4311733333,276.7,2020-01-10 03:18:53+00:00,5.0
-46.1625066667,-60.6113333333,191.1,2020-01-10 06:20:04+00:00,5.9
-45.8239466667,-60.64464,250.2,2020-01-10 13:17:58+00:00,0.0
-45.8229333333,-60.6447733333,136.4,2020-01-10 14:47:55+00:00,0.1
-46.0026133333,-60.6708266667,302.4,2020-01-10 16:17:41+00:00,7.1
-46.10088,-60.5205866667,32.1,2020-01-10 17:35:17+00:00,3.7
-45.8392266667,-60.4093866667,103.3,2020-01-10 18:41:04+00:00,12.2
-45.5622,-60.4671066667,222.8999938965,2020-01-10 22:17:11+00:00,1.2999999523
-45.6708533333,-60.4241866667,170.5,2020-01-11 02:23:40+00:00,1.4
-59.44034666666667,-63.26117333333333,279.1,2020-04-25 22:10:55+00:00,2.4
-59.71973333333333,-63.21168,308.6,2020-04-26 00:36:13+00:00,8.2
-60.38904,-62.988373333333335,301.4,2020-04-26 03:46:03+00:00,3.3
-60.40477333333333,-62.922133333333335,76.7,2020-04-26 06:46:00+00:00,1.9
-60.462266666666665,-62.90994666666667,256.8,2020-04-26 12:14:08+00:00,1.1
-60.46962666666667,-62.930506666666666,146.6,2020-04-26 17:59:17+00:00,0.6
-60.48226666666667,-62.937306666666665,178.5,2020-04-26 23:55:20+00:00,0.0
-60.48229333333333,-62.93725333333333,89.7,2020-04-27 04:16:29+00:00,0.2
-60.48202666666667,-62.93712,154.0,2020-04-27 08:16:01+00:00,0.1
-60.478445,-62.9363266667,183.6000061035,2020-04-27 11:45:03+00:00,0.1000000015
-60.47869333333333,-62.93586666666667,194.0,2020-04-27 15:45:01+00:00,0.0
-60.473893333333336,-62.93797333333333,191.8,2020-04-27 21:05:21+00:00,0.2
-60.47096,-62.94202666666666,283.0,2020-04-28 03:37:06+00:00,0.1
-60.470775,-62.9420616667,216.8999938965,2020-04-28 08:45:25+00:00,0.0
-60.45509333333333,-62.93248,123.4,2020-04-28 11:42:03+00:00,5.1
-59.94992,-63.122775,145.1999969482,2020-04-28 14:12:03+00:00,7.1999998093
-59.250346666666665,-63.26544,33.1,2020-04-28 16:53:03+00:00,7.2
-59.400346666666664,-63.238533333333336,204.9,2020-04-28 19:31:22+00:00,1.4
-59.296346666666665,-63.26138666666667,77.6,2020-04-29 00:02:31+00:00,1.5
-59.41226666666667,-63.24037333333333,309.6,2020-04-29 03:57:05+00:00,1.4
-59.3968,-63.22029333333333,32.4,2020-04-29 07:42:08+00:00,1.1
-59.33978,-63.229365,96.7,2020-04-29 13:22:57+00:00,1.4
-59.57533333333333,-63.22424,276.4,2020-04-29 17:39:01+00:00,1.9
-59.45938666666667,-63.24088,340.0,2020-04-29 21:42:16+00:00,1.9
-59.541345,-63.234048333333334,110.8,2020-04-30 02:08:16+00:00,1.5
-59.60573333333333,-63.19058666666667,354.7,2020-04-30 06:37:25+00:00,2.0
-59.652453333333334,-63.1632,276.7,2020-04-30 11:52:26+00:00,2.2
-59.672106666666664,-63.108826666666666,278.2,2020-04-30 17:10:00+00:00,2.1
-60.3413233333,-62.9588316667,296.8999938965,2020-04-30 20:57:04+00:00,5.0999999046
-60.47325333333333,-62.939546666666665,47.5,2020-05-01 00:47:11+00:00,0.2
-60.47192,-62.936506666666666,283.5,2020-05-01 04:11:07+00:00,0.3
-60.46256,-62.92837333333333,313.9,2020-05-01 07:02:00+00:00,0.9
-60.4762316667,-62.920865,143.8999938965,2020-05-01 10:53:02+00:00,0.5
-60.47722666666667,-62.91938666666667,150.5,2020-05-01 13:17:21+00:00,0.5
-60.473333333333336,-62.91392,145.2,2020-05-01 19:40:10+00:00,1.0
-60.44962666666667,-62.92541333333333,20.9,2020-05-02 02:23:17+00:00,0.1
-60.45144,-62.92234666666667,263.9,2020-05-02 07:10:04+00:00,0.2
-59.92693333333333,-63.02885333333333,108.8,2020-05-02 10:40:13+00:00,10.0
-59.1374683333,-63.136035,28.7000007629,2020-05-02 13:12:01+00:00,9.6000003815
-58.614266666666666,-63.0076,67.3,2020-05-02 14:52:00+00:00,9.7
-58.515813333333334,-63.00536,278.4,2020-05-02 18:55:00+00:00,1.7
-58.352426666666666,-62.99216,81.6,2020-05-02 23:36:08+00:00,1.2
-58.4816,-62.996,267.5,2020-05-03 03:23:00+00:00,1.7
-58.44432,-62.984186666666666,90.0,2020-05-03 06:52:07+00:00,1.4
-58.577235,-63.01132833333333,249.1,2020-05-03 11:51:40+00:00,1.4
-58.57914666666667,-62.997706666666666,78.6,2020-05-03 15:42:40+00:00,1.6
-58.64928,-62.99597333333333,284.1,2020-05-03 20:09:13+00:00,2.0
-58.639626666666665,-62.996053333333336,264.5,2020-05-04 00:59:33+00:00,2.1
-58.69997333333333,-62.98336,90.7,2020-05-04 05:04:46+00:00,1.6
-58.694,-63.02472,254.9,2020-05-04 09:32:01+00:00,1.9
-58.59992833333333,-63.00505833333333,255.1,2020-05-04 15:10:25+00:00,1.9
-58.82008,-63.00176,234.3,2020-05-04 19:10:10+00:00,1.9
-58.65536,-63.009386666666664,269.3,2020-05-05 00:30:38+00:00,1.9
-58.878,-63.012906666666666,348.5,2020-05-05 04:09:24+00:00,1.7
-58.81205333333333,-63.00653333333333,259.2,2020-05-05 08:57:05+00:00,1.8
-58.71906666666667,-63.02261333333333,78.2,2020-05-05 14:16:27+00:00,1.4
-58.5868,-63.007493333333336,293.0,2020-05-05 19:49:32+00:00,1.5
-58.7286583333,-63.0093433333,90.5,2020-05-06 00:07:02+00:00,1.2000000477
-58.83616,-63.00808,268.6,2020-05-06 04:44:30+00:00,2.3
-58.754826666666666,-63.00976,101.1,2020-05-06 09:16:08+00:00,2.0
-59.0060366667,-63.0393816667,337.5,2020-05-06 14:14:15+00:00,2.0999999046
-58.7736,-63.036053333333335,82.9,2020-05-06 19:08:44+00:00,1.7
-58.94642666666667,-63.0416,264.0,2020-05-06 23:09:12+00:00,1.6
-59.15717333333333,-63.03877333333333,111.5,2020-05-07 03:17:00+00:00,1.4
-58.933235,-63.04499,86.5999984741,2020-05-07 07:40:03+00:00,1.5
-58.71528,-63.02522666666667,90.6,2020-05-07 13:03:03+00:00,1.1
-58.808213333333335,-63.01776,289.5,2020-05-07 17:58:36+00:00,1.6
-58.83570666666667,-63.02845333333333,147.9,2020-05-07 22:45:07+00:00,1.6
-58.99578666666667,-62.999226666666665,269.9,2020-05-08 02:46:27+00:00,1.5
-58.99464,-63.01077333333333,248.9,2020-05-08 07:29:35+00:00,1.4
-59.063493333333334,-63.02858666666667,145.0,2020-05-08 12:32:22+00:00,1.7
-58.8546216667,-63.011825,83.0,2020-05-08 17:51:02+00:00,1.2999999523
-58.77226666666667,-62.9968,296.0,2020-05-08 22:19:13+00:00,1.8
-58.68576,-63.00696,94.0,2020-05-09 02:35:52+00:00,1.4
-58.69365333333333,-63.00373333333334,103.2,2020-05-09 07:40:00+00:00,1.6
-58.5777966667,-63.01286,258.3999938965,2020-05-09 12:34:05+00:00,2.2000000477
-58.713253333333334,-63.02368,98.9,2020-05-09 17:48:20+00:00,1.2
-58.76981333333333,-63.03768,123.3,2020-05-09 23:09:05+00:00,1.3
-58.87232,-63.03597333333333,275.4,2020-05-10 03:21:40+00:00,1.9
-58.710613333333335,-63.04210666666667,84.9,2020-05-10 07:17:19+00:00,1.7
-58.90392,-63.04336,299.2,2020-05-10 11:36:05+00:00,1.7
-58.82256,-63.035626666666666,277.5,2020-05-10 16:31:10+00:00,1.9
-58.84184,-63.02010666666666,10.5,2020-05-10 21:06:21+00:00,1.3
-58.767786666666666,-62.94226666666667,285.6,2020-05-11 01:29:52+00:00,1.8
-58.82328,-63.012586666666664,125.6,2020-05-11 05:59:09+00:00,1.6
-58.775195,-63.0400516667,258.8999938965,2020-05-11 11:27:33+00:00,1.6000000238
-58.720373333333335,-63.03848,266.6,2020-05-11 17:31:01+00:00,1.9
-58.90701333333333,-63.018053333333334,130.5,2020-05-11 21:13:00+00:00,0.9
-58.84336,-63.037866666666666,98.8,2020-05-12 02:10:05+00:00,1.6
-58.69813333333333,-63.03928,269.1,2020-05-12 06:31:49+00:00,1.5
-58.715093333333336,-63.00322666666667,75.2,2020-05-12 11:29:17+00:00,1.5
-58.75653333333333,-62.95416,296.5,2020-05-12 15:30:16+00:00,2.3
-58.979306666666666,-62.97738666666667,222.9,2020-05-12 18:58:10+00:00,3.1
-59.502026666666666,-62.781146666666665,286.6,2020-05-12 23:01:19+00:00,3.8
-59.80816,-62.71037333333334,52.0,2020-05-13 02:31:09+00:00,2.7
-59.52037333333333,-62.589893333333336,37.4,2020-05-13 05:53:08+00:00,3.6
-59.36165333333334,-62.51522666666666,56.5,2020-05-13 10:29:05+00:00,1.5
-59.69578666666666,-62.46928,228.5,2020-05-13 12:24:04+00:00,3.5
-59.72922666666667,-62.48106666666666,178.4,2020-05-13 17:02:11+00:00,0.0
-59.728986666666664,-62.48117333333333,148.2,2020-05-13 19:58:45+00:00,0.1
-59.72896,-62.48114666666667,28.2,2020-05-13 21:23:00+00:00,0.1
-59.7316666667,-62.481165,264.1000061035,2020-05-13 23:27:05+00:00,0.6000000238
-59.73248,-62.48256,345.4,2020-05-14 01:14:08+00:00,0.1
-59.732533333333336,-62.482506666666666,164.1,2020-05-14 02:55:25+00:00,0.0
-59.732506666666666,-62.482533333333336,210.4,2020-05-14 04:54:05+00:00,0.1
-59.73251,-62.482475,202.0,2020-05-14 07:58:57+00:00,0.1000000015
-59.732533333333336,-62.482506666666666,160.5,2020-05-14 08:36:49+00:00,0.3
-59.73264,-62.48245333333333,196.8,2020-05-14 12:47:04+00:00,0.0
-59.7325966667,-62.482435,167.3000030518,2020-05-14 13:16:14+00:00,0.0
-59.73192,-62.482773333333334,219.5,2020-05-14 16:14:13+00:00,0.0
-59.73189333333333,-62.482773333333334,130.2,2020-05-14 19:08:02+00:00,0.0
-59.731925,-62.4827633333,259.799987793,2020-05-14 19:31:14+00:00,0.0
-59.73192,-62.482746666666664,109.2,2020-05-14 20:30:04+00:00,0.0
-59.7319,-62.4827933333,323.299987793,2020-05-14 22:08:55+00:00,0.3000000119
-59.73184,-62.4828,53.2,2020-05-15 01:16:43+00:00,0.1
-59.732,-62.48224,61.5,2020-05-15 06:45:14+00:00,0.8
-59.72557333333334,-62.47909333333333,71.4,2020-05-15 12:56:20+00:00,0.0
-59.72533333333333,-62.47978666666667,187.3,2020-05-15 16:29:29+00:00,0.2
-59.726,-62.47976,261.4,2020-05-16 01:20:15+00:00,0.4
-59.7270533333,-62.4796083333,257.1000061035,2020-05-16 09:23:30+00:00,0.400000006
-59.72701333333333,-62.47906666666667,15.1,2020-05-16 19:45:12+00:00,1.3
-59.36904,-62.54365333333333,138.5,2020-05-16 21:16:00+00:00,13.7
-58.88816,-62.87688,155.5,2020-05-16 22:59:49+00:00,12.2
-58.75856,-62.99013333333333,157.0,2020-05-16 23:52:08+00:00,9.6
-58.485146666666665,-63.030773333333336,75.5,2020-05-17 00:50:39+00:00,11.4
-58.05229333333333,-62.98970666666666,104.5,2020-05-17 02:10:28+00:00,7.6
-58.00344,-62.966613333333335,21.0,2020-05-17 05:06:51+00:00,1.3
-57.891706666666664,-62.98698666666667,264.9,2020-05-17 09:23:01+00:00,1.7
-58.12528,-62.99392,295.6,2020-05-17 13:55:23+00:00,1.2
-57.9784,-63.013306666666665,272.4,2020-05-17 18:38:07+00:00,1.6
-57.99096,-63.01813333333333,283.8,2020-05-17 22:40:01+00:00,1.6
-57.9811616667,-63.0186133333,140.8999938965,2020-05-18 03:59:02+00:00,1.6000000238
-57.966773333333336,-63.02493333333334,139.6,2020-05-18 08:33:06+00:00,1.2
-57.953401666666664,-63.01058666666667,337.7,2020-05-18 14:19:28+00:00,1.4
-57.92842666666667,-63.04154666666667,305.1,2020-05-18 18:55:11+00:00,1.5
-58.06957333333333,-62.9984,136.7,2020-05-18 23:09:09+00:00,1.9
-57.879173333333334,-63.04853333333333,123.4,2020-05-19 02:55:24+00:00,1.8
-57.82402666666667,-63.039413333333336,171.0,2020-05-19 07:03:00+00:00,1.9
-57.8956,-63.034933333333335,197.3,2020-05-19 11:41:12+00:00,1.6
-57.974426666666666,-63.048613333333336,48.1,2020-05-19 15:44:54+00:00,1.7
-57.97352,-63.046746666666664,90.6,2020-05-19 20:16:09+00:00,1.6
-57.83882666666667,-63.03274666666667,332.4,2020-05-20 01:15:04+00:00,1.2
-57.801653333333334,-63.018746666666665,107.7,2020-05-20 06:37:48+00:00,1.4
-57.869733333333336,-62.99293333333333,302.9,2020-05-20 12:22:08+00:00,1.8
-58.038986666666666,-62.99288,227.8,2020-05-20 17:30:41+00:00,1.5
-57.9560983333,-62.976855,77.4000015259,2020-05-20 21:16:02+00:00,1.7000000477
-57.91189333333333,-62.99352,209.2,2020-05-21 01:10:13+00:00,1.8
-57.830666666666666,-63.081493333333334,120.7,2020-05-21 05:06:30+00:00,2.1
-57.8104366667,-63.04439,0.6000000238,2020-05-21 10:13:43+00:00,1.6000000238
-57.93698666666667,-63.03432,319.2,2020-05-21 15:35:58+00:00,1.5
-57.834293333333335,-63.05157333333333,140.5,2020-05-21 20:05:01+00:00,1.5
-57.82765333333333,-62.995333333333335,29.5,2020-05-22 00:17:10+00:00,1.6
-57.80186666666667,-63.05168,161.0,2020-05-22 04:17:57+00:00,1.4
-57.8012983333,-63.0337883333,71.5999984741,2020-05-22 08:58:14+00:00,1.1000000238
-57.76853333333333,-62.99690666666667,47.6,2020-05-22 14:38:23+00:00,1.3
-57.87186666666667,-63.01925333333333,65.2,2020-05-22 19:30:00+00:00,1.5
-57.87568,-63.02784,82.5,2020-05-22 23:38:09+00:00,1.8
-57.820613333333334,-63.04026666666667,304.2,2020-05-23 04:12:23+00:00,1.1
-57.8231666667,-63.0416683333,142.8000030518,2020-05-23 09:55:32+00:00,1.5
-57.94648,-62.98317333333333,331.1,2020-05-23 14:20:24+00:00,1.3
-57.85072,-62.97642666666667,108.2,2020-05-23 19:45:39+00:00,1.6
-57.92765333333333,-62.982506666666666,321.8,2020-05-24 00:39:01+00:00,1.7
-57.93626666666667,-62.987946666666666,97.9,2020-05-24 06:01:06+00:00,1.7
-57.93256,-62.98477333333334,21.2,2020-05-24 10:56:13+00:00,0.9
-58.06149333333333,-62.98533333333334,262.3,2020-05-24 16:23:12+00:00,1.6
-58.03837333333333,-62.98872,298.3,2020-05-24 20:57:38+00:00,1.1
-58.14576,-62.96296,110.8,2020-05-25 01:48:02+00:00,1.7
-57.91701333333334,-63.01325333333333,104.7,2020-05-25 06:48:11+00:00,2.0
-57.80864166666667,-63.019785,55.8,2020-05-25 12:34:00+00:00,1.8
-57.8596,-63.02032,87.1,2020-05-25 17:52:56+00:00,1.4
-57.8517283333,-63.01885,114.5999984741,2020-05-25 22:31:21+00:00,1.3999999762
-57.949306666666665,-63.01434666666667,285.4,2020-05-26 02:42:19+00:00,1.8
-57.89309333333333,-63.0096,288.7,2020-05-26 07:45:31+00:00,1.0
-57.87024,-63.02504,159.1,2020-05-26 11:59:22+00:00,1.2
-57.93704,-63.00072,44.9,2020-05-26 16:31:18+00:00,1.2
-57.988945,-62.97435,139.8999938965,2020-05-26 21:09:01+00:00,1.6000000238
-57.90896,-62.9832,359.3,2020-05-27 01:27:01+00:00,1.7
-57.89629333333333,-63.022693333333336,175.2,2020-05-27 06:27:10+00:00,1.8
-57.87690666666666,-62.968453333333336,13.5,2020-05-27 09:55:40+00:00,1.5
-57.815086666666666,-63.045285,198.2,2020-05-27 14:58:40+00:00,1.1
-57.98746666666667,-62.99706666666667,244.1,2020-05-27 19:16:30+00:00,1.1
-57.89056,-63.00010666666667,147.7,2020-05-27 23:50:05+00:00,1.5
-57.89818666666667,-63.00344,129.6,2020-05-28 04:22:45+00:00,1.5
-57.8902183333,-63.0069566667,340.5,2020-05-28 08:42:02+00:00,1.7999999523
-57.768053333333334,-63.03688,27.8,2020-05-28 13:21:25+00:00,1.2
-57.873866666666665,-63.01741333333333,84.3,2020-05-28 17:51:31+00:00,0.8
-57.82968,-63.033946666666665,304.4,2020-05-28 23:03:42+00:00,1.1
-57.83853333333333,-63.03794666666667,349.5,2020-05-29 03:54:08+00:00,1.3
-57.84768,-63.038666666666664,300.5,2020-05-29 09:02:02+00:00,1.4
-57.92192,-63.034,320.0,2020-05-29 14:15:31+00:00,1.6
-57.95632,-63.01925333333333,126.1,2020-05-29 19:54:07+00:00,1.1
-57.87546666666667,-63.027813333333334,34.9,2020-05-30 00:40:07+00:00,1.5
-57.855306666666664,-62.98336,69.0,2020-05-30 06:15:01+00:00,1.4
-58.00330666666667,-62.97069333333334,270.6,2020-05-30 11:20:37+00:00,1.2
-58.192933333333336,-62.978026666666665,68.5,2020-05-30 15:38:37+00:00,1.2
-58.22472,-62.96914666666667,244.5,2020-05-30 20:09:05+00:00,1.6
-58.32893333333333,-62.947653333333335,26.5,2020-05-30 23:47:57+00:00,11.1
-58.06037333333333,-62.70802666666667,26.4,2020-05-31 01:08:31+00:00,12.2
-57.82269333333333,-62.46986666666667,49.0,2020-05-31 02:25:11+00:00,12.8
-57.61872,-62.31328,17.9,2020-05-31 03:17:41+00:00,12.5
-56.5894366667,-61.4560083333,23.2999992371,2020-05-31 08:02:02+00:00,11.8999996185
-54.21648,-60.54125333333333,64.1,2020-05-31 15:36:35+00:00,12.6
-53.071893333333335,-60.274346666666666,61.8,2020-05-31 19:25:01+00:00,12.1
-50.35445333333333,-59.53128,56.3,2020-06-01 02:44:22+00:00,12.7
-49.14138666666667,-59.2688,102.5,2020-06-01 06:02:08+00:00,12.1
-47.821173333333334,-59.3692,92.4,2020-06-01 09:19:09+00:00,13.1
-47.41058666666667,-59.59538666666667,138.6,2020-06-01 10:49:10+00:00,13.1
-46.95706666666667,-59.7504,117.7,2020-06-01 12:07:01+00:00,9.4
-46.809066666666666,-59.85064,116.5,2020-06-01 13:37:29+00:00,5.1
-46.65730666666666,-59.93992,244.2,2020-06-01 15:22:50+00:00,4.1
-46.67858666666667,-59.90285333333333,41.3,2020-06-01 17:35:10+00:00,6.0
-46.54002666666667,-59.78917333333333,26.7,2020-06-01 19:15:20+00:00,6.1
-46.34146666666667,-59.619573333333335,38.7,2020-06-01 20:42:37+00:00,12.1
-44.934853333333336,-58.80048,37.0,2020-06-02 02:04:02+00:00,12.0
-42.69090666666666,-57.547333333333334,40.5,2020-06-02 10:53:02+00:00,11.8
-40.84384,-56.63416,42.1,2020-06-02 18:17:42+00:00,10.8
-39.16325333333333,-55.59816,35.4,2020-06-03 01:40:01+00:00,12.5
-38.204945,-54.8762583333,359.200012207,2020-06-03 06:20:12+00:00,11.8999996185
-38.5907166667,-54.4955083333,299.8999938965,2020-06-03 08:57:13+00:00,9.6000003815
-39.22016,-54.00869333333333,1.8,2020-06-03 12:38:41+00:00,10.4
-39.1749016667,-53.777035,58.0999984741,2020-06-03 14:07:14+00:00,10.5
-38.57965333333333,-53.7304,81.5,2020-06-03 16:35:33+00:00,10.4
-37.8300283333,-53.5968416667,87.5,2020-06-03 19:36:13+00:00,10.6999998093
-37.50504,-53.60901333333333,91.6,2020-06-03 21:05:21+00:00,10.1
-36.963253333333334,-53.705733333333335,99.4,2020-06-03 23:17:54+00:00,10.6
-36.393386666666665,-53.79853333333333,83.0,2020-06-04 02:01:25+00:00,10.9
-36.203466666666664,-53.82792,203.4,2020-06-04 03:19:04+00:00,8.5
-35.92666666666667,-53.825253333333336,275.8,2020-06-04 05:21:46+00:00,5.7
-35.9884633333,-53.91615,102.1999969482,2020-06-04 06:52:01+00:00,5.8000001907
-36.39584,-54.20168,226.7,2020-06-04 10:43:52+00:00,10.1
-36.47309333333333,-54.28613333333333,176.5,2020-06-04 14:11:17+00:00,0.1
-36.4450666667,-54.3041883333,268.3999938965,2020-06-04 20:19:14+00:00,0.0
-36.445973333333335,-54.30397333333333,83.5,2020-06-05 01:16:09+00:00,0.1
-36.4561033333,-54.2978666667,104.0,2020-06-05 10:37:19+00:00,0.3000000119
-36.448613333333334,-54.30157333333333,190.6,2020-06-05 16:40:17+00:00,0.1
-36.448265,-54.30157166666667,185.3,2020-06-05 23:37:18+00:00,0.1
-36.4485216667,-54.3031283333,175.3000030518,2020-06-06 04:49:31+00:00,0.0
-36.44816,-54.30370666666666,91.4,2020-06-06 10:10:22+00:00,0.4
-36.4454,-54.3039,305.299987793,2020-06-06 15:20:45+00:00,3.2999999523
-35.99069333333333,-54.07757333333333,84.5,2020-06-06 17:25:10+00:00,14.7
-35.80408,-54.12954666666667,150.3,2020-06-06 18:31:08+00:00,9.2
-35.6558616667,-54.2379583333,154.6999969482,2020-06-06 19:48:03+00:00,9.8000001907
-35.592373333333335,-54.294293333333336,306.1,2020-06-06 22:12:22+00:00,2.0
-35.65896,-54.25626666666667,100.2,2020-06-07 02:33:00+00:00,1.2
-35.60731,-54.290225,67.8000030518,2020-06-07 07:18:14+00:00,1.5
-35.46824,-54.35933333333333,71.3,2020-06-07 12:42:00+00:00,1.4
-35.47309333333333,-54.336906666666664,37.4,2020-06-07 16:38:01+00:00,1.4
-35.553215,-54.3273683333,323.6000061035,2020-06-07 21:16:33+00:00,1.7999999523
-35.52624,-54.343066666666665,160.0,2020-06-08 02:49:20+00:00,1.0
-35.5476616667,-54.316645,334.6000061035,2020-06-08 08:21:16+00:00,1.6000000238
-35.48098666666667,-54.293546666666664,37.8,2020-06-08 13:44:34+00:00,1.4
-35.454186666666665,-54.324106666666665,306.7,2020-06-08 18:43:46+00:00,2.1
-35.52112,-54.33088,97.0,2020-06-08 22:48:00+00:00,1.3
-35.56938666666667,-54.29890666666667,295.4,2020-06-09 02:50:03+00:00,1.7
-35.637146666666666,-54.25045333333333,313.0,2020-06-09 08:36:21+00:00,1.6
-35.60413333333333,-54.26608,334.2,2020-06-09 13:09:45+00:00,1.6
-35.5427116667,-54.282965,314.5,2020-06-09 17:13:29+00:00,2.0999999046
-35.67973333333333,-54.202133333333336,320.9,2020-06-09 21:34:57+00:00,2.2
-35.6193,-54.2185166667,309.200012207,2020-06-10 02:04:10+00:00,1.5
-35.5866766667,-54.2388816667,132.3999938965,2020-06-10 07:58:00+00:00,1.7999999523
-35.53504,-54.23448,30.3,2020-06-10 12:28:39+00:00,1.9
-35.5432,-54.20730666666667,0.5,2020-06-10 16:41:02+00:00,1.9
-35.5950533333,-54.23251,308.299987793,2020-06-10 21:18:38+00:00,1.6000000238
-35.621626666666664,-54.21642666666666,297.1,2020-06-11 02:30:03+00:00,1.7
-35.64128,-54.196693333333336,345.3,2020-06-11 07:54:49+00:00,1.4
-35.6517616667,-54.20915,319.200012207,2020-06-11 12:54:10+00:00,1.3999999762
-35.67218666666667,-54.21202666666667,306.0,2020-06-11 17:22:15+00:00,1.5
-35.68007,-54.2168466667,287.3999938965,2020-06-11 21:57:17+00:00,1.7999999523
-35.66037333333333,-54.2212,293.8,2020-06-12 02:39:06+00:00,1.4
-35.680895,-54.2181283333,110.9000015259,2020-06-12 06:51:00+00:00,1.0
-35.66156,-54.2092466667,299.799987793,2020-06-12 11:32:01+00:00,1.6000000238
-35.791333333333334,-54.16496,95.8,2020-06-12 15:49:54+00:00,1.9
-35.788133333333334,-54.15546666666667,60.1,2020-06-12 19:59:53+00:00,1.9
-35.63336,-54.170453333333334,143.8,2020-06-12 23:49:06+00:00,1.1
-35.59235,-54.184525,135.5,2020-06-13 05:42:00+00:00,2.0
-35.682825,-54.1307183333,130.3000030518,2020-06-13 11:45:08+00:00,1.7999999523
-35.65573333333333,-54.152,272.4,2020-06-13 15:38:13+00:00,1.7
